n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,extinction
0.050251256,0.931984445,0.596029946,0.391218471,0.048568678,0.410345583,0.108927384,0.805324056,0.383379551,0.73030555,0.993266581,0.843379823,0.453636828,0.374050144,0.205682078,0
0.030150754,0.346189896,0.498877577,0.839878352,0.833375032,0.285586603,0.298563087,0.003481136,0.133291297,0.21439074,0.49672132,0.912130004,0.677871068,0.590025873,0.349507692,1
0.603015075,0.882245646,0.134902094,0.547552879,0.027750282,0.691200874,0.491235331,0.085102482,0.82573297,0.229736903,0.107484413,0.088287022,0.155866091,0.766085804,0.44261379,0
0.201005025,0.100252237,0.170183836,0.303107758,0.710690702,0.886862996,0.082216547,0.927921957,0.0205071,0.823991408,0.683424355,0.644643344,0.465397895,0.935923369,0.181068054,0
0.060301508,0.387565051,0.181793908,0.400198654,0.502409493,0.059141257,0.986902722,0.584412106,0.71400963,0.689197699,0.032802598,0.663362535,0.44873886,0.049101575,0.982537579,0
0.798994975,0.206381569,0.102993911,0.056822831,0.572428018,0.295603498,0.056487721,0.732862922,0.53260631,0.700987639,0.337373781,0.951446504,0.167694266,0.03393951,0.961809039,0
0.170854271,0.030578689,0.922769641,0.234387361,0.10387113,0.46575576,0.040914452,0.799335603,0.791686997,0.88320667,0.136269694,0.54868071,0.284508375,0.389642003,0.025313889,0
0.341708543,0.902332766,0.846883148,0.266032997,0.079262105,0.291282652,0.465538177,0.25658478,0.180667141,0.150694587,0.596927534,0.123417295,0.31905453,0.582005429,0.478844984,0
0.256281407,0.219768321,0.430434656,0.284211311,0.305728203,0.131276915,0.820172131,0.500416494,0.43705115,0.044179092,0.462618395,0.394634851,0.607145197,0.866418998,0.502591082,0
0.462311558,0.474025701,0.31092441,0.115428828,0.366455013,0.287777323,0.633236188,0.926649674,0.529757709,0.468481066,0.650779013,0.028407552,0.545050594,0.106722484,0.240452976,0
0.623115578,0.055462945,0.985265963,0.731179771,0.348290881,0.664201504,0.117816092,0.539392858,0.753732249,0.128759437,0.343068167,0.768719999,0.62855803,0.507999015,0.537688186,1
0.638190955,0.032697347,0.868664051,0.88796991,0.773464027,0.077159019,0.934806903,0.851354122,0.617233518,0.860131737,0.309682778,0.611662058,0.731304616,0.613574002,0.374072172,0
0.527638191,0.142842713,0.152070456,0.546306702,0.86860718,0.471533041,0.402842334,0.188833383,0.517205505,0.238993639,0.619901022,0.722622199,0.813868504,0.272443007,0.212257065,0
0.090452261,0.315413946,0.193597567,0.128054566,0.293164926,0.650882366,0.19423756,0.593698126,0.001846472,0.300506527,0.279861368,0.197759616,0.048041748,0.317051186,0.023771475,0
0.030150754,0.71518634,0.746255904,0.837640813,0.120674664,0.422050269,0.081515683,0.065755749,0.605922236,0.368229108,0.15694959,0.674358854,0.525810095,0.720056424,0.724045429,0
0.859296482,0.802116878,0.329575916,0.536294168,0.514352616,0.840211841,0.811536619,0.445910348,0.83980684,0.726395437,0.944510808,0.555329751,0.696233086,0.412093793,0.876828845,0
0.56281407,0.643564731,0.458439211,0.593671255,0.602598095,0.275954015,0.295189021,0.285894666,0.254203701,0.284758164,0.472056979,0.930752109,0.70398046,0.801538674,0.181415294,0
0.793969849,0.229071993,0.722106213,0.618621352,0.454250423,0.527225651,0.560748168,0.491207686,0.493403523,0.425104845,0.971714943,0.491662854,0.956318179,0.17314047,0.808954103,1
0.24120603,0.978004642,0.710152666,0.195846693,0.209234688,0.405389033,0.948729554,0.967783826,0.283100177,0.370220366,0.494463108,0.567079751,0.329440716,0.040520231,0.905666698,1
0.211055276,0.965124307,0.149232541,0.46725343,0.625719586,0.360788176,0.187768711,0.027228636,0.385199759,0.38441295,0.841283597,0.208429166,0.436033493,0.551559746,0.102407123,0
0.542713568,0.734741123,0.272577495,0.082558784,0.823492264,0.330961258,0.480018571,0.979488718,0.124393251,0.529256773,0.418396941,0.1364265,0.309785352,0.888042245,0.662713375,0
0.050251256,0.612050796,0.03138565,0.006904205,0.907956458,0.579463383,0.457572496,0.585585429,0.404406991,0.517904869,0.422511676,0.034139471,0.836253126,0.875474115,0.157295009,0
0.386934673,0.195458245,0.160162638,0.749552844,0.994717677,0.093862105,0.335078697,0.198934769,0.330511258,0.871622782,0.812141456,0.593974563,0.129339017,0.668917565,0.783637588,0
0.507537688,0.26193039,0.527163801,0.793234512,0.436533629,0.679671484,0.751467751,0.236360616,0.545132086,0.222829386,0.932488634,0.571932579,0.263812906,0.400450156,0.361372634,1
0.075376884,0.006438938,0.216541985,0.500728547,0.554724294,0.587227002,0.966457297,0.810188121,0.979877549,0.485810531,0.760699597,0.330517289,0.537734601,0.479492587,0.204759843,0
0.582914573,0.42105179,0.059228915,0.068205506,0.037699205,0.179143906,0.790689406,0.326864503,0.276845557,0.247198546,0.33629099,0.680706263,0.376975409,0.385682059,0.732098307,0
0.984924623,0.499119599,0.416630603,0.183983517,0.52460134,0.818278395,0.239571748,0.151232853,0.018978291,0.473223506,0.395744521,0.943655305,0.109184983,0.98249356,0.694263902,0
0.59798995,0.081468136,0.933423451,0.373407789,0.873931454,0.041046354,0.104892392,0.121982939,0.591359559,0.251655128,0.243378847,0.739843104,0.581221945,0.622487929,0.869339263,0
0.065326633,0.59446363,0.498231084,0.141689986,0.97630945,0.261007831,0.311137759,0.93497564,0.240994252,0.439587667,0.901653225,0.787678018,0.978657834,0.2945252,0.573370527,0
0.326633166,0.587957468,0.77519599,0.312043729,0.594754442,0.820831261,0.368270355,0.947346616,0.07630488,0.859668923,0.730001207,0.389443467,0.118987887,0.762392069,0.773764084,1
0.934673367,0.728417338,0.783448441,0.254017421,0.420926391,0.564225299,0.410509084,0.72100783,0.026906452,0.560753647,0.567072613,0.242018932,0.024097567,0.687774262,0.897663283,1
0.391959799,0.951994268,0.631512082,0.805182785,0.108021805,0.304921893,0.01264678,0.61684151,0.551015032,0.848850977,0.551515686,0.984916167,0.76325293,0.281546132,0.3802847,0
0.819095477,0.172411292,0.7396701,0.892265993,0.397823115,0.895800958,0.585910233,0.399222862,0.4450633,0.938600141,0.109081722,0.839563183,0.479469176,0.238102753,0.418139164,1
0.331658291,0.690151296,0.428486311,0.475099575,0.171134796,0.835645777,0.022640853,0.869271992,0.643078742,0.558572805,0.31335874,0.159585848,0.175468686,0.09629802,0.494698931,0
0.135678392,0.799095206,0.79890811,0.776942326,0.692156125,0.016344236,0.926950898,0.108199128,0.960567685,0.067531175,0.956422252,0.231817082,0.634478596,0.367346093,0.616587765,0
0.819095477,0.91780539,0.287871443,0.521853832,0.688549044,0.504464212,0.061529618,0.200030659,0.934738417,0.007373054,0.048222186,0.626305977,0.729130742,0.168420938,0.136010178,0
0.492462312,0.982287856,0.756404413,0.102217741,0.572786298,0.778834834,0.746702015,0.83353213,0.043705511,0.162704607,0.752297705,0.919594827,0.515506162,0.329477103,0.068114043,1
0.939698492,0.517253073,0.092523173,0.272581719,0.339912099,0.544662107,0.957849622,0.5477813,0.740487745,0.339009332,0.062453749,0.751490586,0.151449551,0.193797742,0.820909608,0
0.728643216,0.06177915,0.365254042,0.042166616,0.532927166,0.380504204,0.000186308,0.355130693,0.192494745,0.718515347,0.924042485,0.004253097,0.809520901,0.572593921,0.948073193,0
0.371859296,0.608843905,0.665923125,0.812895454,0.443444871,0.102833353,0.858850305,0.560091633,0.904967511,0.17732947,0.261306043,0.096856541,0.575150811,0.831583277,0.689885093,0
0.316582915,0.85956883,0.174453637,0.230731018,0.547771128,0.238767092,0.056259641,0.318114668,0.167532067,0.593101438,0.532144407,0.978219707,0.019019065,0.250967192,0.260292773,0
0.874371859,0.133563718,0.019687122,0.871465037,0.678393075,0.739523031,0.388948194,0.171016933,0.108213685,0.617470308,0.16901272,0.893697999,0.897198193,0.909019143,0.835579905,0
0.618090452,0.938612317,0.503874582,0.626970195,0.265255281,0.430983217,0.550108325,0.798733153,0.410650674,0.328267845,0.505946691,0.889057389,0.753430179,0.45850676,0.988475352,0
0.110552764,0.827587601,0.064776099,0.634588504,0.838323461,0.352820705,0.762438324,0.693341893,0.78649224,0.020043566,0.86833018,0.118209793,0.457243485,0.750900264,0.963322242,0
0.417085427,0.521645825,0.408948456,0.480663248,0.415510013,0.249817424,0.722140998,0.015000423,0.707615099,0.346575206,0.372905678,0.903744569,0.908614763,0.055796385,0.334507598,0
0.301507538,0.635300307,0.531642272,0.40075723,0.635397059,0.396186192,0.342959279,0.803305525,0.622325152,0.992738884,0.230778696,0.523604311,0.5636218,0.694850666,0.641379162,0
0.688442211,0.786190492,0.087486365,0.369700246,0.157276099,0.800397276,0.614063571,0.464964402,0.765895504,0.741302812,0.699740018,0.364051878,0.19301259,0.644923244,0.996936135,0
0.51758794,0.650118286,0.89828813,0.600836981,0.092569097,0.63348334,0.435354497,0.47321863,0.327590753,0.678448093,0.405601979,0.488808102,0.491528862,0.244158992,0.461881613,1
0.743718593,0.253275911,0.482193982,0.695896586,0.586535527,0.155114993,0.498591771,0.213766583,0.113454445,0.137761037,0.682981791,0.426124619,0.962528718,0.3932947,0.402545551,0
0.83919598,0.168542199,0.875766056,0.980668859,0.040865982,0.462101369,0.378483761,0.711291093,0.573377461,0.894447884,0.580244822,0.77815921,0.867305755,0.087562869,0.048050614,0
0.884422111,0.452223953,0.851264974,0.765873692,0.702959046,0.743738429,0.660058165,0.731309884,0.804844089,0.54234065,0.181381074,0.537980206,0.851998162,0.845820336,0.798387839,1
0.150753769,0.461847727,0.561545052,0.355087835,0.006747329,0.032575639,0.446988719,0.670931401,0.269288704,0.945134862,0.778065497,0.404008835,0.401766308,0.024810901,0.193492239,0
0.281407035,0.078950812,0.441268755,0.173847562,0.506112836,0.258853018,0.685487649,0.994461801,0.480149929,0.181592548,0.019520505,0.992819639,0.504469766,0.263330592,0.235037327,0
0.708542714,0.629917768,0.125056963,0.425398134,0.935043116,0.220339099,0.65302055,0.875592095,0.815320469,0.07697013,0.570216638,0.827452771,0.184974011,0.428174918,0.529545021,0
0.236180905,0.926574976,0.970990998,0.559953564,0.644988656,0.203865077,0.780902137,0.432650637,0.650429208,0.732087122,0.88390544,0.862562972,0.982725406,0.201498191,0.92409125,0
0.663316583,0.328967413,0.760642421,0.094541748,0.661530365,0.714602391,0.917404773,0.040543612,0.884396623,0.684700745,0.202160196,0.740322787,0.34588964,0.77914688,0.511028293,1
0.407035176,0.997692554,0.670001064,0.456276351,0.91581678,0.852517158,0.575009705,0.096783123,0.053465286,0.977919232,0.870236236,0.648225284,0.449813444,0.704639316,0.160348495,1
0.899497487,0.509015762,0.572503625,0.843440117,0.980530558,0.145514808,0.696273448,0.056679493,0.428450473,0.2624151,0.387731982,0.052635773,0.485790467,0.747285826,0.434413592,0
0.487437186,0.531932427,0.594074954,0.56624493,0.310835449,0.346468981,0.478349464,0.516028466,0.561969811,0.399785804,0.671202127,0.587506577,0.350181994,0.013824757,0.745154101,0
0.537688442,0.28976621,0.022268189,0.159904768,0.951944987,0.956611007,0.206996408,0.034090987,0.176285592,0.751355409,0.481310494,0.286999743,0.425707201,0.032179585,0.32048602,0
0.914572864,0.838980741,0.942490394,0.300197878,0.195065547,0.608822393,0.868582615,0.631503234,0.682855609,0.199951824,0.96434945,0.349807701,0.293102727,0.894660721,0.707820438,1
0.43718593,0.125828566,0.694863268,0.851642309,0.118066992,0.799051577,0.280674047,0.557085314,0.952819788,0.400129815,0.606710553,0.952014018,0.366122331,0.638167783,0.223690381,0
0.653266332,0.298833537,0.583042363,0.020668451,0.755424139,0.373516226,0.096223721,0.825960392,0.86422195,0.784997026,0.798500396,0.307992316,0.74140647,0.533656234,0.979871334,0
0.904522613,0.013282695,0.650014779,0.298152024,0.221564496,0.640488905,0.644762142,0.785027006,0.539047853,0.114267518,0.857654339,0.460079148,0.615944342,0.374482176,0.279054358,1
0.286432161,0.338766279,0.469298606,0.672673163,0.725884813,0.161652867,0.130443633,0.115941623,0.984351158,0.490417659,0.134116222,0.01661674,0.135282781,0.152467186,0.319268963,0
0.648241206,0.480486106,0.007563565,0.574634514,0.134460102,0.912892699,0.035696683,0.450399842,0.451278132,0.146920424,0.032440595,0.263753511,0.207339891,0.56475802,0.604021644,0
0.020100503,0.770899294,0.238969427,0.915615246,0.213824616,0.872800323,0.548342589,0.303457554,0.917317342,0.707159001,0.087090631,0.291348412,0.141200983,0.124516652,0.598824987,0
0.351758794,0.207198279,0.137673696,0.213758072,0.257171301,0.530505236,0.871707544,0.623279771,0.581892499,0.962785364,0.636156336,0.273860566,0.790795044,0.915136639,0.628081629,0
0.472361809,0.81298046,0.903288579,0.221652837,0.928018186,0.936537753,0.508286532,0.144379738,0.315088114,0.509982637,0.444020303,0.815355063,0.652701116,0.06318023,0.085034784,1
0.226130653,0.102384778,0.951284042,0.900803241,0.280082463,0.786136828,0.046787167,0.526989572,0.223136314,0.317109441,0.027433284,0.312729399,0.277170034,0.928384246,0.938258795,1
0.989949749,0.155470796,0.473000486,0.412112929,0.239323498,0.616546839,0.885273295,0.607151967,0.827284582,0.649162931,0.45937447,0.187442882,0.663914709,0.974198509,0.341173729,0
0.809045226,0.049145002,0.914774789,0.754385707,0.566109469,0.459890401,0.128188239,0.666611822,0.095899564,0.457834048,0.142858652,0.660444471,0.779091887,0.789860918,0.676869442,1
0.201005025,0.091797073,0.242889307,0.240585474,0.742568226,0.963380266,0.359547886,0.088572252,0.147222771,0.986185921,0.360395171,0.500889098,0.784093624,0.606371664,0.915252961,1
0.698492462,0.185244004,0.683980662,0.517394956,0.805164783,0.948084204,0.152100645,0.578433038,0.504735053,0.606555618,0.215870442,0.516674098,0.223222249,0.137224569,0.653492369,1
0.718592965,0.684801713,0.070234058,0.716343591,0.710906302,0.755589119,0.71040605,0.913348672,0.08776426,0.08586697,0.001737316,0.210709826,0.337446967,0.676108871,0.551477554,1
0.020100503,0.884001979,0.221058757,0.490798444,0.890321119,0.513556485,0.985845983,0.957551232,0.71637436,0.010112467,0.121216684,0.228585041,0.384237286,0.713253319,0.816545127,0
0.201005025,0.949202161,0.384516717,0.943280352,0.797941999,0.415060901,0.511117726,0.689325689,0.948881125,0.096408825,0.994201689,0.165130458,0.237426134,0.497600341,0.01498738,0
0.738693467,0.668434271,0.994589376,0.641870651,0.372134588,0.219029472,0.731312817,0.381714871,0.777537231,0.584179296,0.09625061,0.076694934,0.870186227,0.945511461,0.05845711,0
0.969849246,0.373347656,0.834660827,0.820770135,0.963125815,0.129090338,0.07716395,0.70250133,0.730394154,0.205358965,0.707776286,0.048521522,0.680811685,0.483490903,0.1765781,0
0.457286432,0.552561602,0.339524607,0.655476188,0.16310199,0.694383343,0.996295976,0.773209421,0.673826134,0.416039347,0.171776595,0.06739123,0.880281375,0.526080334,0.953896552,0
0.100502513,0.411414649,0.344792212,0.332963578,0.186014981,0.069580972,0.909300927,0.130464457,0.375831043,0.627027963,0.80237607,0.479534456,0.397632533,0.44545166,0.718551118,0
0.773869347,0.759957824,0.20100624,0.978226305,0.842463941,0.00624771,0.394689947,0.248952347,0.039816434,0.295437608,0.255393511,0.088818397,0.849207682,0.309006177,0.455902746,0
0.673366834,0.866404512,0.184415693,0.074396735,0.405464072,0.484329037,0.703057334,0.641605478,0.136058417,0.534464246,0.510159645,0.108681757,0.244186669,0.332150832,0.446059918,0
0.005025126,0.433800563,0.377721057,0.702481487,0.022902153,0.924717115,0.598220054,0.006307188,0.85013392,0.697381451,0.833590466,0.65576572,0.997010881,0.853387963,0.750565353,0
0.924623116,0.574277279,0.554077022,0.161708807,0.4645244,0.115451715,0.975475677,0.750677945,0.660177909,0.762543696,0.192295665,0.328782576,0.590504977,0.734427903,0.42738651,0
0.954773869,0.355392297,0.886879639,0.204485146,0.654591624,0.495727843,0.422267922,0.905803105,0.841073593,0.274268268,0.891873269,0.378064087,0.557402796,0.226471149,0.255492504,0
0.105527638,0.674984591,0.04629244,0.780503417,0.246800815,0.445357213,0.261089805,0.899309412,0.351752064,0.922246094,0.729314313,0.717376858,0.166617695,0.822177928,0.034001774,0
0.442211055,0.112453459,0.810229285,0.345499026,0.497952797,0.057820364,0.778034905,0.889222311,0.297774504,0.217280732,0.119639995,0.924896077,0.088162814,0.142894986,0.295124444,0
0.75879397,0.768762336,0.617827252,0.039179667,0.48075375,0.622765108,0.808521501,0.078966627,0.202519353,0.033152098,0.074358478,0.35498942,0.93156717,0.937002369,0.586374607,1
0.572864322,0.406233461,0.100794419,0.584164275,0.014490893,0.861044318,0.893402167,0.426877717,0.215600206,0.882228285,0.825812888,0.170765866,0.644042945,0.654441449,0.009531415,0
0.854271357,0.745436789,0.519883418,0.684752352,0.277022948,0.182600172,0.521262746,0.849297516,0.235048373,0.352486657,0.627627809,0.966085112,0.461611782,0.182677837,0.630973744,0
0.849246231,0.898212592,0.2582065,0.928082258,0.322781754,0.90976885,0.83487698,0.412625346,0.725957137,0.837480587,0.919345282,0.454394858,0.099196421,0.356876691,0.144657103,0
0.045226131,0.305364439,0.269083722,0.864123369,0.851941474,0.972090328,0.328570709,0.743302134,0.923732438,0.05270116,0.321093144,0.442870777,0.038067314,0.959629742,0.11044367,0
0.608040201,0.380652482,0.542267837,0.05940464,0.817479934,0.70362878,0.176379218,0.489330719,0.466817434,0.914886104,0.434311235,0.694461368,0.678634455,0.460310064,0.858524538,1
0.175879397,0.876524722,0.822422464,0.394355616,0.381065301,0.596782063,0.673248953,0.762022898,0.479648791,0.576949902,0.527792786,0.705009181,0.944752221,0.07281369,0.840519527,1
0.552763819,0.704941348,0.601077766,0.385863588,0.148425873,0.316558041,0.259087037,0.659914525,0.693092387,0.634157312,0.981961491,0.609865135,0.922859699,0.548326442,0.486503494,0
0.291457286,0.341477169,0.30758716,0.666318832,0.057407732,0.88009774,0.271762575,0.272590403,0.062624058,0.448746683,0.662049572,0.258677224,0.911919044,0.965421505,0.282838799,0
0.427135678,0.27727627,0.399467849,0.016576855,0.614434595,0.199836039,0.303455728,0.165059358,0.872689427,0.799948426,0.64325495,0.432541819,0.826219001,0.814150092,0.359182029,0
0.783919598,0.39651727,0.64203967,0.72860302,0.7336714,0.088451018,0.536580647,0.988886937,0.150410177,0.772381426,0.719525541,0.793682276,0.06027449,0.991725794,0.306984438,0
0.180904523,0.841546051,0.703484996,0.963981234,0.068062846,0.994711951,0.247621528,0.348750292,0.895082687,0.802535986,0.055304544,0.857354421,0.006893179,0.433543519,0.076120667,0
0.75879397,0.446544197,0.627840174,0.448485403,0.884182391,0.024899454,0.622731229,0.297295217,0.364916758,0.812395255,0.545020744,0.872507278,0.214845601,0.117568718,0.548108488,0
0.371859296,0.238677118,0.966038865,0.998119983,0.47491262,0.322734614,0.160661748,0.331895575,0.34339865,0.909887503,0.359863253,0.413927148,0.250790048,0.510870191,0.881808903,1
0.125628141,0.247897092,0.291394552,0.933618834,0.765516081,0.556930635,0.213623324,0.3608762,0.396589923,0.950333126,0.743608421,0.141780083,0.05271576,0.596900386,0.568679692,0
0.16080402,0.563973687,0.354197545,0.327117583,0.943956084,0.689799576,0.141618302,0.40070161,0.996598774,0.826923097,0.283879626,0.542366228,0.075432937,0.34541789,0.1230111,0
0.150753769,0.540816236,0.920392192,0.958588981,0.359401047,0.984315511,0.840478655,0.375193522,0.632549961,0.663819677,0.229705328,0.638215847,0.713951482,0.799207627,0.767750146,1
0.261306533,0.028500099,0.808549014,0.43572124,0.08180539,0.761606463,0.224913124,0.224203888,0.300904057,0.105777717,0.78882489,0.844225688,0.286580797,0.218189465,0.392700094,1
0.964824121,0.369737177,0.11432709,0.134147579,0.787860536,0.729259504,0.603421089,0.260720705,0.798191545,0.653688054,0.299915142,0.807001565,0.417203146,0.001940149,0.094000128,0
