n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.522613065,0.076423419,0.703979532,0.808294498,0.401596573,0.632187228,0.459456491,0.795775682,0.397475334,0.28708758,0.495923913,0.460453806,0.4254223,0.489277589,0.396816436,512.7185629
0.085427136,0.07476567,0.757868217,0.821773021,0.578661547,0.159311085,0.470306334,0.284322968,0.029338882,0.245248915,0.895594731,0.514372203,0.253002004,0.063102264,0.913397173,1185.616766
0.301507538,0.289662691,0.771451244,0.780283166,0.760445285,0.30419211,0.594306838,0.008100583,0.095349688,0.323262178,0.886231171,0.72431298,0.65041478,0.062459861,0.773832837,728.1896208
0.748743719,0.900515071,0.928011716,0.701175578,0.531193465,0.770025744,0.216173217,0.355770625,0.649398176,0.415154941,0.835475536,0.617109926,0.25341998,0.78222423,0.190695045,241.6367265
0.713567839,0.091549388,0.471792681,0.752545603,0.544833624,0.763860255,0.934832872,0.257733813,0.387876507,0.059638829,0.251391275,0.400762703,0.578210858,0.542227147,0.409163968,492.2914172
0.150753769,0.87230557,0.479527122,0.649964117,0.51484889,0.254614498,0.898199482,0.438170152,0.028580474,0.2385984,0.186623475,0.249147875,0.395995877,0.775949936,0.795649631,979.7205589
0.64321608,0.139231067,0.447432285,0.804756981,0.654465402,0.999037561,0.901534121,0.529304634,0.322927627,0.605175491,0.459562678,0.820330537,0.141611338,0.76099572,0.283562416,443.4031936
0.944723618,0.16534842,0.734082233,0.950708227,0.922771937,0.227676658,0.664016461,0.49326229,0.261392081,0.603320397,0.199150649,0.664064938,0.717031466,0.826933998,0.452990292,714.9800399
0.16080402,0.560316473,0.657732581,0.905212416,0.370456504,0.579787646,0.09419073,0.324068219,0.102245383,0.561164713,0.393728617,0.871632361,0.328845137,0.73824908,0.202822988,496.9001996
0.537688442,0.266670102,0.894049852,0.877259769,0.748768127,0.821194371,0.783468176,0.24049635,0.219986879,0.636591353,0.30567483,0.115453718,0.021775652,0.101906978,0.276458965,362.9081836
0.64321608,0.468067678,0.462575307,0.650983157,0.157440909,0.847288534,0.682257125,0.232450499,0.374873324,0.00546158,0.57582127,0.36206102,0.377544144,0.778009101,0.584349434,327.6646707
0.959798995,0.054288846,0.84704493,0.941952469,0.141460971,0.623568149,0.748129206,0.323039156,0.148789821,0.948529859,0.150087275,0.983807004,0.058689846,0.931871464,0.503714714,797.8722555
0.27638191,0.953245486,0.357539329,0.274596546,0.639037894,0.285396795,0.943760447,0.327908709,0.071348951,0.067993887,0.290926325,0.75710016,0.613492078,0.989293607,0.514195925,288.6506986
0.683417085,0.936158252,0.896560423,0.42234615,0.970889959,0.932306748,0.570216015,0.398322948,0.094013672,0.754592089,0.43356885,0.873565624,0.331711142,0.451817536,0.805366904,0
0.050251256,0.452433486,0.842229494,0.560028948,0.900172607,0.911008452,0.908010054,0.402820008,0.751341551,0.565821321,0.401590477,0.461236221,0.769952238,0.527102628,0.610913814,441.3872255
0.728643216,0.578678107,0.665235936,0.640322219,0.638447223,0.630481963,0.950872247,0.837242511,0.143308648,0.785299766,0.167363245,0.788771766,0.224568698,0.474568684,0.273344774,680.003992
0.231155779,0.95007776,0.899075594,0.66457611,0.759130838,0.738996895,0.57991265,0.480653559,0.142510203,0.948195561,0.532991452,0.443850662,0.31023508,0.118204658,0.399124362,591.2654691
0.653266332,0.277960848,0.859173225,0.536094585,0.379102525,0.190877147,0.408284831,0.300758155,0.215439968,0.874323257,0.279367857,0.557441143,0.944332072,0.431286721,0.604182407,639.8622754
0.060301508,0.665602932,0.465973002,0.537774012,0.763588909,0.913954086,0.872308305,0.313534627,0.226210982,0.356020555,0.131814868,0.735320254,0.42573825,0.103316611,0.617437096,519.8203593
0.547738693,0.386416232,0.486270214,0.442218238,0.174199302,0.130709811,0.675540171,0.054501806,0.076729831,0.65496912,0.587398758,0.629357744,0.156464634,0.441015224,0.774230253,31.88622754
0.542713568,0.929304548,0.419115425,0.837047487,0.493659056,0.912300603,0.916859643,0.274244137,0.228022753,0.323650921,0.281413649,0.898526048,0.322652522,0.689500773,0.925638327,735.3293413
0.537688442,0.061110006,0.793808032,0.072765499,0.014703751,0.764397339,0.943918022,0.554288196,0.637768436,0.718126367,0.356197091,0.440250963,0.790664575,0.515537633,0.306452902,38.33133733
0.768844221,0.075133173,0.752094464,0.563833864,0.047124811,0.986743925,0.419100147,0.362231942,0.444926769,0.720363517,0.756291409,0.750209071,0.125131569,0.816974802,0.952744838,449.0758483
0.522613065,0.909425041,0.571541016,0.64914429,0.266429735,0.806816699,0.253517709,0.343044257,0.339720195,0.012505133,0.284661386,0.902301513,0.322324909,0.340330237,0.371304148,396.7964072
0.753768844,0.15858136,0.754605363,0.975312463,0.944495773,0.853049742,0.669010347,0.091969233,0.377569929,0.264639416,0.00081139,0.908262562,0.911789986,0.933199647,0.432574929,3494.684631
0.507537688,0.093471116,0.630730219,0.994355934,0.773477844,0.591475712,0.845960513,0.305710684,0.267119478,0.936855481,0.101088905,0.322159939,0.936688357,0.7066665,0.438565019,869.7025948
0.738693467,0.042264757,0.900342245,0.570939366,0.977898775,0.733175878,0.847082214,0.544726101,0.472207641,0.967245102,0.327494842,0.673278174,0.036988719,0.801108153,0.029422709,0
0.216080402,0.041450238,0.679404658,0.630266383,0.239131897,0.415780871,0.968434007,0.109401793,0.101074132,0.543446404,0.211633438,0.738731996,0.895541816,0.401093178,0.619187581,642.2694611
0.83919598,0.087538726,0.661219079,0.356292444,0.156633334,0.882982286,0.288736966,0.401740793,0.869320741,0.218617715,0.121471107,0.511901376,0.354928317,0.243249923,0.62590318,230.742515
0.512562814,0.915747767,0.744102613,0.620106152,0.370770779,0.895618125,0.575522807,0.276083028,0.085721189,0.662218876,0.258541747,0.80435985,0.629545562,0.751155217,0.693345977,614.4590818
0.195979899,0.382007442,0.916508819,0.645507142,0.81281085,0.555538903,0.287517016,0.011714484,0.24769053,0.48562408,0.665583118,0.595724029,0.86593072,0.555110924,0.70087428,620.3473054
0.155778894,0.605566029,0.571973896,0.388694779,0.226181788,0.661882715,0.272108771,0.153600653,0.348768937,0.232484324,0.577364186,0.618522918,0.499524709,0.640815622,0.338038652,207.4730539
0.391959799,0.176691243,0.624574326,0.917641528,0.574274204,0.759916674,0.617204433,0.108586248,0.944066298,0.686049496,0.304920912,0.721470744,0.838881207,0.859531304,0.54300084,0
0.427135678,0.349329551,0.811666705,0.259257855,0.837826062,0.124111002,0.853094477,0.315479673,0.113151369,0.435705155,0.456333604,0.778362232,0.545494938,0.230916107,0.487124055,326.6447106
0.497487437,0.808994968,0.50009654,0.545398087,0.699798299,0.718661356,0.352634009,0.547358016,0.207645096,0.473328978,0.648742647,0.949106931,0.860440066,0.70288286,0.863526705,486.9461078
0.236180905,0.691429256,0.690618733,0.305847283,0.255969476,0.402779492,0.59283491,0.673207894,0.044307426,0.135205791,0.875720307,0.696832179,0.312105657,0.546250222,0.659658963,378.0658683
0.477386935,0.777207111,0.901308798,0.699661297,0.594777883,0.787227753,0.445668749,0.590015202,0.043405308,0.657557421,0.302128054,0.928616857,0.503468465,0.937076069,0.803355893,739.3373253
0.291457286,0.169761988,0.501839729,0.629939581,0.513428644,0.710801381,0.252889812,0.377214781,0.204863786,0.12041194,0.946676167,0.621533306,0.210932363,0.48409509,0.105546719,0
0.221105528,0.300049607,0.554535801,0.937199437,0.702187225,0.946252116,0.10661647,0.437160749,0.174891401,0.643506335,0.571725454,0.675987843,0.124564103,0.278293766,0.238573811,390.9101796
0.884422111,0.756801101,0.930033741,0.804227103,0.437782926,0.227536981,0.884389495,0.396980552,0.193229214,0.279020259,0.335163998,0.91039712,0.17664683,0.491850533,0.799229332,1015.93014
0.201005025,0.14774491,0.294584418,0.618892037,0.57638847,0.876228957,0.630981523,0.39012782,0.520643223,0.455552743,0.251695708,0.835084548,0.21405307,0.88690108,0.569185881,0
0.261306533,0.806779062,0.66353531,0.727604025,0.317187692,0.869428515,0.310075573,0.161998643,0.397293773,0.681606749,0.327384172,0.744392592,0.543159058,0.629372474,0.702042619,589.4770459
0.226130653,0.640471251,0.535664928,0.786087537,0.920561835,0.099679105,0.43171642,0.497568841,0.085359514,0.07192133,0.342803668,0.860264329,0.071230158,0.551758761,0.646134074,0.071856287
0.371859296,0.847317727,0.558605963,0.554677438,0.482097246,0.838583407,0.1580452,0.263165902,0.061742712,0.376127796,0.425034459,0.619378602,0.361321294,0.49403451,0.714717425,541.7724551
0.331658291,0.521444893,0.642962539,0.468245604,0.948861397,0.323385811,0.463984185,0.536597563,0.086629232,0.753833397,0.233368872,0.445623412,0.176334384,0.012041868,0.428667336,513.0139721
0.703517588,0.735404236,0.965196531,0.655093131,0.756574674,0.395455306,0.733650974,0.559008143,0.200179234,0.126056893,0.062096593,0.294677062,0.809620471,0.720282041,0.487963346,783.7265469
0.587939698,0.20321878,0.631704177,0.945599682,0.985424818,0.997130951,0.718767669,0.107945726,0.177258061,0.393709094,0.046826263,0.606836269,0.978111159,0.653136393,0.062056216,0
0.783919598,0.122510242,0.56368767,0.928005846,0.520744516,0.926647623,0.784426468,0.219673037,0.87139531,0.545098725,0.013312472,0.675398648,0.174460578,0.66292458,0.239262445,637.4131737
0.824120603,0.841469624,0.784621032,0.6873017,0.636606185,0.300878912,0.364614174,0.010151856,0.124333544,0.519300895,0.420753659,0.362088332,0.176270087,0.937587558,0.487870964,609.8163673
0.095477387,0.444957257,0.522980771,0.705446434,0.750203827,0.355786763,0.392267154,0.76699087,0.129124691,0.627267817,0.096370374,0.932903474,0.367553472,0.11238214,0.792934269,1017.972056
0.658291457,0.564224144,0.67369356,0.398772113,0.734040699,0.956530715,0.552735626,0.269694459,0.125419234,0.001917614,0.180114805,0.801930596,0.489778996,0.250184447,0.892855886,634.8123752
0.452261307,0.543999501,0.57587831,0.252971728,0.530652137,0.891228449,0.747420982,0.379853569,0.422427504,0.416806162,0.812220522,0.797127765,0.065973106,0.825925898,0.418929447,184.7804391
0.477386935,0.653411416,0.881439611,0.617747178,0.885627451,0.967702151,0.549459285,0.290742523,0.736934101,0.911738297,0.23534424,0.540751495,0.255284893,0.939628024,0.993930247,691.0319361
0.211055276,0.158731748,0.971309418,0.959731376,0.873443096,0.710352526,0.942058259,0.245758024,0.734804904,0.691104006,0.228190347,0.979442564,0.879485464,0.799357925,0.344520927,654.8263473
0.809045226,0.442079614,0.417845548,0.677764994,0.760348101,0.640770089,0.213267961,0.622343191,0.12507929,0.41919241,0.04001798,0.373297967,0.227233184,0.722940686,0.734564519,622.502994
0.778894472,0.315024851,0.817339601,0.58146522,0.556892586,0.838172606,0.189389791,0.07062824,0.363271078,0.213213991,0.862366993,0.686130215,0.565046131,0.694377846,0.252173231,320.8702595
0.391959799,0.981969468,0.928469566,0.444448312,0.372622052,0.535077276,0.401168847,0.994007572,0.260573415,0.670829016,0.591920283,0.733321652,0.725204757,0.526087573,0.829844121,547.3652695
0.608040201,0.430345453,0.823088473,0.814781829,0.975255356,0.424964993,0.622972587,0.652971265,0.290191278,0.692046199,0.18846891,0.759482297,0.604871768,0.443471953,0.827370978,1032.191617
0.145728643,0.612867282,0.6672314,0.472136393,0.84661986,0.431867903,0.811730126,0.29705243,0.187734512,0.612365636,0.615668342,0.735371911,0.452924778,0.058126702,0.607782597,437.1417166
0.793969849,0.142937104,0.583551757,0.877577417,0.716913698,0.390574239,0.712406417,0.297404564,0.173858984,0.968558448,0.196824739,0.862501582,0.045630315,0.891854337,0.445969773,763.5489022
0.532663317,0.634269149,0.853564406,0.477301276,0.882499712,0.758039513,0.181983663,0.541655093,0.163372876,0.087079761,0.219527857,0.651104833,0.932031329,0.437873108,0.835906893,0
0.135678392,0.546077988,0.637337547,0.92760994,0.562974483,0.885297373,0.659233014,0.175746082,0.238840572,0.370073156,0.607257711,0.793632634,0.80510992,0.812088207,0.639853845,690.4171657
0.175879397,0.479294759,0.387845114,0.479313958,0.31744272,0.888411269,0.399328284,0.181212628,0.048167908,0.301086653,0.441559198,0.82933923,0.545574254,0.945901749,0.138572224,234.6287425
0.432160804,0.163952133,0.909749899,0.461309901,0.786937968,0.085785627,0.812688692,0.367701347,0.149265654,0.564082363,0.185310154,0.941258756,0.61277931,0.78399765,0.671003059,25.46107784
0.859296482,0.2265862,0.705071244,0.826305523,0.609778921,0.489670501,0.872942163,0.22474366,0.266341676,0.2628074,0.103790719,0.503881105,0.764157806,0.801253525,0.517471066,797.7285429
0.085427136,0.967725025,0.97947692,0.447875469,0.341932379,0.836071961,0.596811792,0.878378191,0.295550331,0.854443822,0.633266826,0.918159364,0.443429377,0.900337039,0.589620729,468.1516966
0.346733668,0.448044409,0.778790689,0.215403508,0.127150039,0.880564751,0.788786981,0.565368133,0.319660317,0.766722321,0.802262739,0.341543801,0.201947026,0.700123273,0.290631346,144.9520958
0.984924623,0.219729944,0.647186593,0.953781103,0.924494467,0.957176052,0.822179161,0.391902418,0.36441605,0.259812519,0.084853398,0.880263262,0.157617722,0.861546868,0.419325579,1144.600798
0.889447236,0.410582662,0.838773025,0.681928273,0.882228716,0.299995307,0.156959241,0.819869394,0.429026263,0.476180185,0.394418894,0.693226891,0.650605694,0.26332057,0.698513289,0.383233533
0.120603015,0.811678007,0.633638273,0.703384138,0.925511271,0.856461504,0.60454424,0.043087202,0.315064057,0.324692613,0.245549871,0.770661543,0.442962694,0.243966107,0.945368906,682.4011976
0.055276382,0.043600317,0.585130376,0.573214842,0.582689397,0.336038714,0.255280137,0.353792632,0.038029388,0.915748404,0.26564231,0.612473171,0.59920171,0.625765502,0.964989831,833.9600798
0.015075377,0.768764545,0.815087501,0.515833655,0.200001963,0.950779138,0.52853058,0.299159135,0.036860917,0.781902632,0.571631969,0.811482281,0.213969244,0.730444043,0.508184436,407.6886228
0.798994975,0.916496358,0.352474537,0.673433492,0.072683837,0.541326571,0.060088432,0.267951597,0.096439938,0.004523193,0.129889098,0.993141042,0.238348535,0.889115992,0.736565275,616.8642715
0.859296482,0.450167052,0.968998282,0.882118111,0.161241264,0.886103075,0.566598674,0.364695884,0.405890984,0.333242311,0.105091053,0.702068711,0.148113228,0.489702914,0.715975838,821.8922156
0.814070352,0.642173572,0.434262437,0.272387823,0.638841332,0.759855015,0.125797605,0.768641063,0.063904642,0.395840952,0.348401978,0.98601094,0.705133943,0.641402668,0.854759768,0
0.783919598,0.759838185,0.781225274,0.577987652,0.407691988,0.702418923,0.050503522,0.713190175,0.268370429,0.626645098,0.039011188,0.932665786,0.372580238,0.444924546,0.930124495,923.3992016
0.728643216,0.360724581,0.803183384,0.605625747,0.954884661,0.295333186,0.575310063,0.290861657,0.295038153,0.719826113,0.029599609,0.962611043,0.3405541,0.614642338,0.547126925,757.6487026
0,0.667909085,0.573023174,0.764065868,0.35053209,0.67522597,0.338866172,0.909557046,0.134952486,0.424187071,0.028706983,0.509711096,0.333298892,0.118600236,0.760872763,0
0.271356784,0.112589744,0.753670671,0.54667607,0.554748175,0.901219019,0.999539994,0.040930209,0.036882885,0.656251418,0.010688056,0.42360081,0.036975045,0.35488326,0.722249027,2276.115768
0.261306533,0.58462182,0.820922925,0.582011247,0.858833931,0.312406909,0.361358667,0.42215626,0.126502156,0.258099108,0.044525436,0.497559419,0.45359495,0.647460055,0.86862986,790.5449102
0.140703518,0.415693947,0.770317157,0.903416372,0.737915211,0.258269165,0.777017768,0.404462205,0.337812081,0.734800323,0.974949376,0.770847204,0.06609897,0.617520319,0.68533221,0
0.879396985,0.01407312,0.696694896,0.657187222,0.139427161,0.911513727,0.25953637,0.06805181,0.56668209,0.063824912,0.25198285,0.566102246,0.090413928,0.005701257,0.464968803,379.5189621
0.814070352,0.40664031,0.430057482,0.747355664,0.844893414,0.718795698,0.483125681,0.327745,0.56051689,0.24728918,0.828928452,0.704945225,0.619178702,0.82557028,0.708937037,0
0.175879397,0.085461135,0.906461794,0.990169729,0.799272687,0.397399002,0.623073053,0.048317583,0.297112765,0.333687371,0.002693625,0.23697113,0.205750427,0.131587976,0.800904144,2077.477046
0.246231156,0.291208568,0.419433118,0.58356478,0.22394393,0.394577148,0.775867485,0.160057462,0.108537273,0.426238597,0.085414446,0.824582418,0.816246148,0.120861203,0.589255355,526.255489
0.100502513,0.147580449,0.90128882,0.974096329,0.615314417,0.633494977,0.672807716,0.204478087,0.420714018,0.685098523,0.090969472,0.744231617,0.447751414,0.95696921,0.304295429,931.5868263
0.412060302,0.039305599,0.818465257,0.845648419,0.683069603,0.328092196,0.71295155,0.291563835,0.104522489,0.357329446,0.580627508,0.499177958,0.127571986,0.489603889,0.99459433,1243.259481
0.492462312,0.236746506,0.870926814,0.9551325,0.900971235,0.737506084,0.975333835,0.549469994,0.747749596,0.527951704,0.087679922,0.474363899,0.222936029,0.579446793,0.171367405,551.2355289
0.527638191,0.20046439,0.798709633,0.624231901,0.794564901,0.028730195,0.748858789,0.324467831,0.01615717,0.343980487,0.412086065,0.702182003,0.045214792,0.293450532,0.515651837,31.14371257
0.497487437,0.067066289,0.649692874,0.350750968,0.493029866,0.390133715,0.692427578,0.362440641,0.241050792,0.676655587,0.743671166,0.94821557,0.386305836,0.83949088,0.717984754,298.1996008
0.43718593,0.818019389,0.615751591,0.411694993,0.55027514,0.977465768,0.973491928,0.439147684,0.323253291,0.635429932,0.881267882,0.835678221,0.195533938,0.404023975,0.81027316,403.4830339
0.547738693,0.472261701,0.787136632,0.669090495,0.948664883,0.932259662,0.075007647,0.814782437,0.66846093,0.508517313,0.442064748,0.439401956,0.509546644,0.125541825,0.237492787,0
0.949748744,0.702403525,0.780014134,0.680996439,0.691641472,0.304778961,0.374918455,0.643725812,0.164069154,0.647215014,0.050911663,0.35426471,0.658974522,0.935158962,0.852902933,1027.596806
0.492462312,0.205226,0.438704766,0.443930124,0.731315859,0.856497813,0.216040702,0.575518026,0.143135215,0.669125651,0.669715545,0.861758402,0.344709997,0.531313993,0.299187884,292.8982036
0.844221106,0.36728012,0.674587392,0.447757907,0.942055217,0.212844515,0.709645145,0.408354226,0.319740268,0.41957152,0.273971248,0.604420744,0.358455471,0.114130374,0.289562216,0
0.814070352,0.447697843,0.691303311,0.572044489,0.872854948,0.388017708,0.505577099,0.526450039,0.093329165,0.053081306,0.516635965,0.678859396,0.901103234,0.250300196,0.219896452,436.1536926
0.115577889,0.97684662,0.34231963,0.613781187,0.643128213,0.948309855,0.620900309,0.319121717,0.347299693,0.600953276,0.490896442,0.953086981,0.029113269,0.761318507,0.688788641,411.0898204
0.984924623,0.726715191,0.937288088,0.934940453,0.386977514,0.410404439,0.707346645,0.504880904,0.335240968,0.385926575,0.923252054,0.594815139,0.150770085,0.874888066,0.512590108,702.9041916
0.768844221,0.607322631,0.923968197,0.820743157,0.8327742,0.26975945,0.348892729,0.000189187,0.542980563,0.625007324,0.017818967,0.807934689,0.41338575,0.466185046,0.754214187,0
0.155778894,0.33682106,0.708252256,0.91199473,0.599459625,0.732742769,0.638646458,0.139726549,0.352842148,0.567329437,0.174737436,0.141901687,0.955295271,0.120108181,0.72679812,647.0818363
0.256281407,0.351130416,0.848229398,0.872397079,0.180984109,0.135557906,0.322776416,0.74637294,0.122559346,0.51660119,0.49285315,0.844348986,0.417949091,0.87859853,0.949783394,1527.522954
0.427135678,0.390162353,0.50096425,0.300750725,0.357909314,0.522552667,0.474202072,0.430219372,0.273045533,0.136626014,0.626467855,0.477333071,0.312528273,0.421740592,0.878892972,259.9540918
0.281407035,0.230684479,0.504903682,0.443489486,0.36133119,0.025760163,0.858518132,0.89010879,0.06001279,0.840035831,0.091602567,0.945414494,0.478789042,0.448437409,0.800840978,0
0.462311558,0.362397574,0.68325886,0.547797149,0.676366015,0.497377023,0.528781007,0.782417597,0.454912605,0.19496634,0.111381488,0.801401646,0.773032345,0.620404116,0.474404595,486.6846307
0.884422111,0.637287076,0.955050713,0.838309254,0.442815587,0.374420806,0.760106015,0.456678745,0.599482424,0.071042842,0.329402035,0.91319204,0.782058124,0.706222418,0.817082708,727.9181637
0.376884422,0.087819868,0.947637004,0.406577939,0.624209317,0.138439375,0.646194788,0.314681131,0.22319154,0.602276325,0.012684388,0.95837775,0.462017103,0.873609327,0.713392311,706.6806387
0.32160804,0.366329098,0.369145858,0.990550414,0.495117418,0.521435231,0.622828932,0.342263957,0.207599635,0.652572345,0.570340331,0.35904152,0.810325978,0.62316817,0.607713219,671.0399202
0.577889447,0.227400526,0.836049841,0.911474914,0.800967498,0.843026337,0.792508696,0.465180383,0.38888862,0.793243435,0.138568299,0.827332026,0.450397271,0.667684066,0.547442523,940.8922156
0.417085427,0.174780557,0.583230271,0.277456429,0.714867705,0.745207486,0.371597845,0.773327967,0.050606064,0.914760692,0.480872275,0.776295209,0.240787983,0.42615995,0.274349893,308.239521
0.67839196,0.214925117,0.985184657,0.767397884,0.052231028,0.75951781,0.550675061,0.168679405,0.789316504,0.3306369,0.384344614,0.250634874,0.644061547,0.527758121,0.500119196,389.1477046
0.75879397,0.131000015,0.71009775,0.552024873,0.977141832,0.508508398,0.860290115,0.69188669,0.057238771,0.984723289,0.383771659,0.545186819,0.404194785,0.1174157,0.487807698,613.0818363
0.467336683,0.500766793,0.861983881,0.826656571,0.826144954,0.665646747,0.444338981,0.315665575,0.401698733,0.534054161,0.038798983,0.267421259,0.910500577,0.714304992,0.158376226,380.8423154
0.809045226,0.946946299,0.771265274,0.604288275,0.367295415,0.695964511,0.277632542,0.036459328,0.699565235,0.192871724,0.558730645,0.773389087,0.613072984,0.463998497,0.331070526,287.6047904
0.201005025,0.17075366,0.482815199,0.908130467,0.951305969,0.770000635,0.499772236,0.312504757,0.391057872,0.543371702,0.039337539,0.932201234,0.711661827,0.969454963,0.247586032,666.8882236
0.452261307,0.635014611,0.643865112,0.576084849,0.455479454,0.68240329,0.84081117,0.229098252,0.113714937,0.580564415,0.353969417,0.751639297,0.87408275,0.377248542,0.483238508,485.9381238
0.452261307,0.412905838,0.349273128,0.790137413,0.749853122,0.278105012,0.364915657,0.324429982,0.089821599,0.470879135,0.267548467,0.604705394,0.311336902,0.608549955,0.744249852,818.3992016
0.854271357,0.394572893,0.624629334,0.538716742,0.239637362,0.267542072,0.34840431,0.460767909,0.009492114,0.488359366,0.583076759,0.965799939,0.629551434,0.118126911,0.668414011,649.5608782
0.432160804,0.519921123,0.337873175,0.864198529,0.555662546,0.706725101,0.564294492,0.37663006,0.340779819,0.69260487,0.299974207,0.438541301,0.845702939,0.292090496,0.460357418,422.7964072
0.43718593,0.928348589,0.690332311,0.407313243,0.614384431,0.594436437,0.357095013,0.059512235,0.292661599,0.293471915,0.569115778,0.886300542,0.485147418,0.72644919,0.518402643,300.6267465
0.025125628,0.34831348,0.642074713,0.704105894,0.758904181,0.624478327,0.315379266,0.181826529,0.354218252,0.495226464,0.507816866,0.649118142,0.857091316,0.551837192,0.714616386,547.497006
0.316582915,0.621034094,0.471304668,0.279827922,0.214353007,0.699350482,0.84722118,0.541449187,0.108045287,0.477791354,0.826969052,0.404834328,0.265478349,0.712006986,0.421832449,218.7185629
0.623115578,0.928493512,0.873123659,0.609250809,0.309560656,0.951213768,0.228370797,0.857584827,0.868454646,0.202726931,0.164749319,0.14171993,0.92050182,0.235676853,0.675968709,0
0.532663317,0.096343507,0.70241578,0.415359334,0.726743865,0.023232508,0.47009995,0.818026764,0.034715408,0.888783695,0.134651746,0.690584467,0.177670859,0.755760847,0.478071667,0
0.271356784,0.348704197,0.899543113,0.847798824,0.339190944,0.510418624,0.299498423,0.469239686,0.293256519,0.712434006,0.508323325,0.878385096,0.26350982,0.409996102,0.219412712,487.4171657
0.75879397,0.069146493,0.622408213,0.800626463,0.71832292,0.689006899,0.577895904,0.207887382,0.328852098,0.296006417,0.154152439,0.437878511,0.28927652,0.778498233,0.276694734,609.6706587
0.43718593,0.025694781,0.692197031,0.563670724,0.022840162,0.756554185,0.643490768,0.745798064,0.278792431,0.737979347,0.299792304,0.253328706,0.706889389,0.160321449,0.980416208,430.0838323
0.24120603,0.239823186,0.663143535,0.886075618,0.508144083,0.146091952,0.703292899,0.309851587,0.327486235,0.583735871,0.445743558,0.706020274,0.471420144,0.442567318,0.618511464,0
0.989949749,0.126764745,0.287986705,0.869328669,0.38258591,0.892540172,0.839248032,0.305519127,0.384624838,0.747122505,0.024491704,0.754766745,0.04287653,0.790641604,0.46222646,963.9001996
0.738693467,0.497977437,0.769521272,0.869811862,0.820873824,0.444800106,0.593887033,0.939502551,0.384783564,0.375737157,0.844242894,0.505968864,0.607968392,0.105023655,0.748259451,719.8782435
0.603015075,0.788260655,0.850133928,0.496258752,0.529715149,0.485350223,0.84477451,0.589870367,0.22331962,0.214204877,0.082541378,0.424246685,0.65091702,0.701608792,0.284380224,558.754491
0.32160804,0.308926088,0.543618744,0.65554086,0.412075921,0.613306159,0.580914185,0.23586963,0.353365163,0.21480032,0.343563721,0.747895459,0.749558062,0.268455543,0.694672312,477.0898204
0.306532663,0.440757288,0.727034094,0.403918852,0.640893042,0.497333497,0.586613584,0.377624728,0.363687534,0.293103601,0.095023974,0.964678477,0.631511215,0.765407218,0.560940626,460.6726547
0.904522613,0.601103092,0.743020786,0.441645664,0.438977719,0.832099048,0.187732382,0.968368677,0.556677009,0.636863549,0.157432622,0.369601778,0.721480925,0.081408458,0.804368778,386.1377246
0.442211055,0.850909598,0.796122168,0.439313053,0.364118176,0.388900341,0.31792781,0.885595942,0.114679175,0.899415735,0.397244363,0.683244845,0.694546602,0.304301057,0.448365913,444.4211577
0.743718593,0.602408864,0.481361915,0.602386036,0.458079187,0.709292479,0.53448596,0.281802282,0.286785913,0.425149345,0.546584199,0.776105616,0.153549134,0.158402033,0.481013181,383.1856287
0.693467337,0.740550403,0.906451999,0.554948442,0.474165638,0.399465192,0.320685954,0.737803998,0.02907998,0.26819146,0.759119295,0.851321876,0.786124948,0.243755358,0.804046225,0
0.366834171,0.120274605,0.593450447,0.425875244,0.271613875,0.561302227,0.458284308,0.568424072,0.389127224,0.658610194,0.86116392,0.799301718,0.427337585,0.48143796,0.819555293,335.7684631
0.140703518,0.664415097,0.438717798,0.503627187,0.584023959,0.837592968,0.73718057,0.393705583,0.372956797,0.919523828,0.548536912,0.284782604,0.638084863,0.214952351,0.749325594,361.3453094
0.165829146,0.691040803,0.794225305,0.8495446,0.57372931,0.656798504,0.487576957,0.746382525,0.213725324,0.039801268,0.115964958,0.605737711,0.154778857,0.510108239,0.506177498,934.7025948
0.804020101,0.27607901,0.429048383,0.433805423,0.713623139,0.857429345,0.325154514,0.716402588,0.458150071,0.267209655,0.337275496,0.954157376,0.422946349,0.755313163,0.83366156,322.1816367
0.221105528,0.047664779,0.72732368,0.86071105,0.339620197,0.416308405,0.416790406,0.397884267,0.549193413,0.75914803,0.709611296,0.681301431,0.600761389,0.608024789,0.884261263,0
0.618090452,0.215621736,0.531237576,0.649807366,0.884917047,0.59178601,0.46034691,0.093041854,0.099209779,0.363861086,0.272742682,0.191771105,0.754687559,0.965382048,0.223715164,12.1996008
0.43718593,0.713381135,0.758760405,0.786331971,0.806229232,0.683009106,0.043891067,0.056181058,0.324977712,0.627998492,0.225790511,0.541233762,0.804390217,0.057235444,0.393782039,339.4351297
0.366834171,0.950168389,0.804331475,0.686773659,0.067354472,0.607742567,0.944841383,0.665902352,0.822374135,0.580303998,0.225186801,0.273178966,0.344288222,0.317928622,0.992049952,452.5149701
0.954773869,0.398267443,0.554327181,0.72331237,0.798051625,0.870093945,0.961910813,0.263176524,0.028545435,0.244253204,0.177282962,0.298829101,0.599834592,0.472346662,0.527674976,733.4131737
0.331658291,0.625036381,0.446724003,0.725954692,0.402339111,0.519052439,0.931483198,0.087243193,0.196039695,0.136560603,0.32268857,0.980935567,0.636863161,0.451733171,0.3964777,508.7185629
