n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.673366834,0.6667245,0.5377427,0.14481868,0.0558785,0.9882332,0.4001964,0.34981,0.865976,0.12996002,0.1913417,0.54153,0.755245,0.3582278,0.8659536,31
0.67839196,0.03116025,0.4244756,0.921898,0.9435461,0.9984703,0.09542642,0.3915606,0.5801508,0.4612786,0.9614242,0.6177036,0.604919,0.7371838,0.9500556,167
0.527638191,0.6796025,0.9890843,0.7589898,0.4802172,0.7506012,0.4723342,0.1762552,0.6901606,0.8286764,0.3987394,0.000220284,0.7734196,0.279986,0.4745494,0
0.979899497,0.7777119,0.2046711,0.982149,0.5695071,0.8178967,0.06634777,0.6870786,0.4767904,0.2875512,0.2178622,0.8463668,0.9422744,0.15934716,0.6168862,0
0.407035176,0.4870415,0.1732761,0.7674124,0.904717,0.4892079,0.531981,0.2359876,0.8517442,0.2450238,0.579415,0.04447596,0.7947348,0.6685578,0.6135406,0
0.582914573,0.8845432,0.1177844,0.3625062,0.8682617,0.2490159,0.8635493,0.19542946,0.455894,0.05763202,0.309529,0.793473,0.006363888,0.18307454,0.18886274,0
0.778894472,0.5144258,0.391729,0.5647336,0.2197194,0.8345794,0.3207517,0.15325806,0.0655573,0.9016182,0.15416258,0.6551888,0.4935698,0.2267166,0.4841186,237
0.030150754,0.6723996,0.7572732,0.373031,0.1038692,0.8065682,0.3516582,0.4240764,0.4433036,0.882476,0.4398806,0.13569974,0.5240416,0.4364432,0.7415304,0
0.582914573,0.7501532,0.2838577,0.389796,0.09979769,0.09573989,0.4231453,0.579612,0.2622764,0.1041856,0.9454986,0.6336652,0.9627646,0.7184912,0.7972376,0
0.834170854,0.5817452,0.9364569,0.2631228,0.511187,0.6928284,0.3393285,0.03896972,0.272114,0.560028,0.08309516,0.3202272,0.8899818,0.8862402,0.383852,267
0.874371859,0.9725097,0.6972395,0.5050696,0.2779481,0.9540802,0.3463754,0.7659774,0.13724548,0.7650124,0.9211652,0.919643,0.2418102,0.551571,0.05973294,0
0.487437186,0.9299852,0.6352898,0.1124082,0.9138446,0.5778574,0.4263582,0.1678447,0.8824502,0.6211044,0.9803262,0.15756974,0.6557272,0.3969284,0.9981338,0
0.412060302,0.1295908,0.1913452,0.4276686,0.5622998,0.1833159,0.6195534,0.5983092,0.3502698,0.8433892,0.8037948,0.7298466,0.536675,0.0569261,0.14693878,0
0.623115578,0.5030924,0.6924756,0.902808,0.7647179,0.7675576,0.002422908,0.9746998,0.6053002,0.737949,0.08835024,0.2099382,0.850898,0.6455904,0.7581668,0
0.904522613,0.9640438,0.06210238,0.14700548,0.05125004,0.4954254,0.1442876,0.12822988,0.486404,0.11812234,0.9590196,0.703674,0.19530254,0.4663562,0.19297052,0
0.577889447,0.2807543,0.9954339,0.4524362,0.932335,0.1623468,0.2206706,0.9484598,0.8905864,0.0623981,0.17082832,0.573757,0.6496338,0.582442,0.3780806,0
0.788944724,0.7169138,0.3707511,0.11535294,0.1458994,0.2558795,0.5380447,0.7550186,0.3636042,0.07025866,0.7999306,0.5609588,0.738365,0.06487262,0.8610728,0
0.864321608,0.01900978,0.2397639,0.798458,0.304162,0.2690998,0.933295,0.9150556,0.206308,0.8998032,0.392007,0.8341058,0.05243244,0.401342,0.14261148,0
0.768844221,0.9890745,0.9934517,0.6575894,0.07549004,0.5191073,0.3622147,0.7549276,0.5439212,1.29E-05,0.692874,0.5053006,0.9585996,0.16898732,0.3717442,364
0.613065327,0.8623826,0.5076849,0.5575566,0.03389311,0.6654716,0.6790352,0.8017492,0.1781706,0.628982,0.8957566,0.756775,0.9240546,0.788658,0.2647478,215
0.668341709,0.981756,0.3023371,0.9269648,0.9852792,0.686885,0.9899614,0.202097,0.7031806,0.4984118,0.4236234,0.6657974,0.08122706,0.5177338,0.08535382,0
0.798994975,0.7250218,0.9782349,0.9618742,0.809379,0.5096993,0.5641247,0.828596,0.9681814,0.335575,0.3390662,0.828428,0.1345035,0.5328714,0.3341026,2
0.422110553,0.210788,0.02471318,0.06290378,0.7798388,0.958053,0.9018966,0.3168898,0.3900998,0.5259588,0.02013558,0.3835326,0.972708,0.5723074,0.05213892,0
0.809045226,0.6891424,0.6421913,0.09683458,0.8316499,0.4618666,0.05728315,0.05435556,0.4133752,0.6159944,0.4311006,0.492974,0.8638434,0.6705918,0.10988028,0
0.447236181,0.5774413,0.8574152,0.8749084,0.7415549,0.8713807,0.6874487,0.297816,0.03004724,0.7438226,0.9862294,0.8570372,0.546954,0.2399438,0.5998226,767
0.291457286,0.9582159,0.4145842,0.650215,0.9679163,0.227442,0.3111108,0.01867265,0.4233418,0.8478928,0.1619478,0.9146652,0.673741,0.2532732,0.5452358,0
0.085427136,0.3074427,0.6208576,0.08649366,0.9503455,0.2148229,0.2641724,0.2071534,0.500806,0.633002,0.817969,0.513591,0.7309406,0.6349582,0.3944722,0
0.557788945,0.8580089,0.5265176,0.5153508,0.620651,0.1707527,0.6639362,0.2690806,0.2406596,0.3503284,0.9700422,0.06716926,0.640272,0.722809,0.9787364,0
0.231155779,0.7610309,0.2747818,0.7505788,0.4215364,0.4468516,0.5786114,0.04459866,0.17011996,0.8634088,0.4609464,0.362433,0.8376068,0.9914726,0.9723976,198
0.949748744,0.9315077,0.08661478,0.4405368,0.1370475,0.1234931,0.5740161,0.5737802,0.9914364,0.438124,0.9041624,0.3300492,0.4814802,0.4596026,0.464086,0
0.201005025,0.5255313,0.1840133,0.226646,0.3758588,0.9390333,0.52324,0.9584768,0.9231822,0.8924874,0.5108324,0.018793782,0.6164918,0.008140882,0.7041196,0
0.316582915,0.4662901,0.9807604,0.680168,0.4448696,0.6488046,0.4404802,0.3030634,0.13132108,0.3733436,0.6689564,0.6039018,0.6288922,0.144107,0.5009602,342
0.567839196,0.6927153,0.1496807,0.8521236,0.3744053,0.7413112,0.8138219,0.5098214,0.616946,0.7464354,0.4658344,0.07259076,0.8434238,0.12959246,0.9644172,0
0.035175879,0.654046,0.502319,0.6318614,0.8721899,0.510986,0.8720254,0.02937818,0.9988004,0.5408146,0.90922,0.09965282,0.0642938,0.5146972,0.7187716,0
0.135678392,0.4450878,0.3298999,0.4228456,0.3374195,0.1032381,0.1483178,0.7419998,0.344184,0.11384258,0.4549698,0.4873222,0.950037,0.9424472,0.06389964,0
0.32160804,0.7706637,0.4345309,0.2398054,0.5785219,0.679219,0.9933813,0.3696294,0.1204672,0.4264186,0.590862,0.248216,0.6644784,0.6861164,0.659145,306
0.462311558,0.001572107,0.7747651,0.04361802,0.1061833,0.3074826,0.8292077,0.4819148,0.5741448,0.8534516,0.009912396,0.7311652,0.414561,0.2981046,0.5407418,0
0.924623116,0.134227,0.728246,0.9526144,0.2103165,0.03691642,0.9827861,0.710821,0.3065436,0.3456362,0.8674322,0.0344983,0.2957888,0.3133694,0.4253924,0
0.090452261,0.9355175,0.3991323,0.4748252,0.2316848,0.05297034,0.3784153,0.228784,0.9444292,0.2738364,0.7274382,0.2642764,0.4664756,0.3033452,0.9428688,0
0.155778894,0.5607656,0.5478359,0.4790194,0.48757,0.9820248,0.548854,0.5506394,0.0600685,0.3905614,0.6436556,0.7207486,0.5890648,0.9179672,0.7919584,193
0.663316583,0.573719,0.4616398,0.1649607,0.2211403,0.6357622,0.1089374,0.7763204,0.3275004,0.2426224,0.0746536,0.6877942,0.334805,0.9790884,0.8577138,36
0.552763819,0.3153566,0.2617697,0.4581998,0.1520526,0.07800971,0.4350201,0.500118,0.6473692,0.8176986,0.8094976,0.3416952,0.775782,0.5963636,0.7697118,0
0.281407035,0.7592927,0.005607018,0.15226512,0.9078134,0.5529519,0.2954733,0.13262302,0.8969558,0.15886348,0.679456,0.9661776,0.15874162,0.9979282,0.2230082,0
0.391959799,0.2307182,0.447269,0.288727,0.01673769,0.3809105,0.764825,0.3431186,0.0883894,0.5919902,0.7536396,0.8500736,0.4644348,0.9722342,0.8440186,36
0.497487437,0.6331197,0.9654096,0.17471804,0.5173055,0.08975677,0.8945122,0.2716128,0.2375056,0.2699512,0.5462876,0.11127844,0.9499856,0.7925686,0.8282278,0
0.065326633,0.59855,0.6579232,0.8904992,0.9375262,0.795881,0.9119011,0.6977014,0.2525092,0.6017654,0.2518022,0.7974642,0.5611768,0.4601144,0.6913446,824
0.371859296,0.9542232,0.5902989,0.1085009,0.5291904,0.719273,0.3082929,0.7154964,0.9292826,0.06912844,0.6493906,0.9502652,0.7852344,0.04391724,0.09278464,0
0.829145729,0.442871,0.09614765,0.03941302,0.3928341,0.6978121,0.7306958,0.04779696,0.6823928,0.6708972,0.5370922,0.12082092,0.4503784,0.06621468,0.327384,0
0.381909548,0.5857129,0.7150605,0.7004018,0.0845501,0.6117079,0.5197698,0.1862423,0.7565474,0.5549398,0.8324918,0.4782482,0.3520284,0.4990188,0.754284,199
0.683417085,0.2608807,0.3836754,0.7746584,0.1197939,0.1194414,0.04632862,0.6383296,0.9086498,0.3626918,0.5312934,0.9649168,0.6104516,0.3881476,0.7455804,0
0.638190955,0.1382906,0.8383148,0.672504,0.6514748,0.1120253,0.6367748,0.2615042,0.6613228,0.013902078,0.13026952,0.10861772,0.17095304,0.16267336,0.0275945,0
0.145728643,0.3466542,0.2758345,0.2453596,0.6763623,0.01501503,0.2188869,0.7283192,0.8632086,0.3590502,0.4470454,0.04841068,0.1890336,0.5565174,0.19671904,0
0.633165829,0.7343627,0.03273095,0.3377958,0.2999599,0.932669,0.4482592,0.2103544,0.4068088,0.456067,0.09307228,0.3923628,0.226159,0.4333612,0.8380458,0
0.125628141,0.1753941,0.1654911,0.001098531,0.06901254,0.7335821,0.1311967,0.3220392,0.9594804,0.446214,0.484602,0.6776808,0.12068482,0.6808954,0.3163992,0
0.065326633,0.5386082,0.2253578,0.8129434,0.8361092,0.4086113,0.3993373,0.4933834,0.2000284,0.401441,0.012916134,0.9959288,0.684073,0.2923444,0.5194612,0
0.16080402,0.6405128,0.3216672,0.3692676,0.7529114,0.1680055,0.01601661,0.388398,0.11039288,0.2139138,0.4985624,0.4527692,0.16646058,0.5474684,0.288256,0
0.190954774,0.7408468,0.9224227,0.7301156,0.3439331,0.8203295,0.2785444,0.3531098,0.8451208,0.16027592,0.341376,0.17124394,0.91704,0.242033,0.3570526,0
0.145728643,0.4571612,0.630379,0.5877426,0.7061147,0.2277638,0.8492379,0.15659876,0.634924,0.005984038,0.11593238,0.487435,0.5018148,0.8945498,0.4496114,0
0.683417085,0.1507645,0.2247394,0.9153244,0.09984868,0.947445,0.8186811,0.6884908,0.08465202,0.8604026,0.839526,0.7138144,0.0671511,0.21996,0.5642182,484
0.507537688,0.5822192,0.1440319,0.9531526,0.4191099,0.6737386,0.2590591,0.7824016,0.001755474,0.2118156,0.3970734,0.12487946,0.855889,0.7606734,0.3208078,0
0.849246231,0.1595714,0.6273574,0.6175502,0.09467062,0.6768831,0.1798072,0.0595461,0.6767346,0.04931596,0.2602768,0.657819,0.2565698,0.6381346,0.4961954,345
0.989949749,0.09810515,0.09623395,0.8228914,0.995,0.9350064,0.7811631,0.06418908,0.0220372,0.2636976,0.7717488,0.7384964,0.5770924,0.0370848,0.7092158,447
0.698492462,0.7137699,0.09319564,0.18701768,0.02504631,0.3076046,0.04964601,0.3870562,0.7156528,0.05353796,0.5639998,0.5824594,0.12403842,0.5301612,0.1031659,0
0.864321608,0.29304,0.7027752,0.701609,0.05876438,0.01498091,0.4976922,0.9509578,0.8501492,0.6705748,0.3455624,0.9460948,0.15927548,0.11728086,0.3068934,0
0.150753769,0.9727396,0.5785731,0.8871862,0.2758519,0.3197368,0.5590986,0.2139714,0.7039164,0.078995,0.8309796,0.478249,0.5470872,0.3879424,0.08254468,0
0.884422111,0.7956537,0.5126903,0.7817666,0.8776019,0.7628083,0.4208079,0.3791718,0.4997604,0.2888216,0.12984382,0.9052002,0.49826,0.5437454,0.8305444,410
0.743718593,0.6254502,0.6682415,0.8984628,0.3751518,0.6661143,0.1210254,0.8914118,0.4909528,0.8381668,0.640969,0.08478678,0.07574208,0.6772938,0.3954256,0
0.592964824,0.1799344,0.9406949,0.5564104,0.9306619,0.9755181,0.4105937,0.2226446,0.4664294,0.3763346,0.5889426,0.06517514,0.9073654,0.980129,0.03023596,0
0.386934673,0.1043134,0.3432587,0.7949418,0.3385639,0.7801714,0.8309122,0.8460512,0.03383098,0.4604152,0.6685384,0.5386458,0.6660634,0.8954226,0.1859596,343
0.608040201,0.120701,0.493575,0.3484858,0.883287,0.8867765,0.2357433,0.5598082,0.3210014,0.1455275,0.0259898,0.6261752,0.2274776,0.3674838,0.13191932,159
0.964824121,0.8908133,0.7873786,0.09151292,0.03614448,0.2948124,0.8781298,0.7519406,0.714608,0.8792972,0.5934664,0.3337536,0.7727556,0.011145474,0.2955722,0
0.994974874,0.8239595,0.8161653,0.0009185,0.6096984,0.3007068,0.7482649,0.7793224,0.15834816,0.18159562,0.9701186,0.266503,0.3300584,0.9162582,0.0852179,0
0.557788945,0.9209471,0.9308767,0.5251494,0.3601562,0.6297687,0.790029,0.7127824,0.6456994,0.11829888,0.417113,0.4212532,0.8013638,0.5901158,0.3153552,330
0.462311558,0.9553989,0.4982079,0.14277088,0.2409377,0.6319098,0.0719408,0.6140552,0.5338252,0.3545264,0.13008446,0.285811,0.07458824,0.9875008,0.6966076,0
0.668341709,0.8023546,0.8675816,0.3989096,0.772625,0.4880868,0.2734612,0.2514276,0.17092454,0.4679968,0.4344042,0.60226,0.15369706,0.8564234,0.6932562,336
0.773869347,0.4162123,0.5922772,0.520844,0.04091075,0.4141402,0.7011724,0.2337658,0.776754,0.6535158,0.4729216,0.9603936,0.2091232,0.457368,0.9711414,0
0.48241206,0.1846214,0.1254172,0.07316104,0.4838893,0.1355797,0.1719578,0.5876702,0.7949128,0.785757,0.2595686,0.10756746,0.465047,0.3828598,0.05754364,0
0.577889447,0.7390269,0.04770985,0.8029856,0.3692977,0.5178644,0.7673985,0.7921022,0.3867364,0.8711592,0.532728,0.8644222,0.3559942,0.2121206,0.2097574,0
0.050251256,0.5524456,0.8138081,0.5496034,0.2278383,0.8599724,0.2484271,0.8241018,0.5845946,0.7235482,0.269855,0.371876,0.2541956,0.866597,0.9117236,730
0.246231156,0.8872625,0.6222236,0.5528706,0.3193727,0.8727007,0.02067421,0.7369052,0.4391458,0.6970456,0.5488392,0.5200864,0.947182,0.8800716,0.03757198,0
0.56281407,0.5784382,0.8285526,0.6579174,0.2192199,0.8163183,0.9721136,0.3178284,0.2187202,0.7329836,0.09540228,0.07526004,0.14303748,0.3385732,0.5831386,0
0.989949749,0.9346843,0.5288626,0.3264428,0.0662749,0.790923,0.4407432,0.02624672,0.7745822,0.5135544,0.927494,0.8436976,0.8949068,0.7572972,0.2688058,0
0.648241206,0.06896573,0.5813969,0.08939652,0.7505387,0.6891528,0.4615707,0.9868072,0.690683,0.2295346,0.691469,0.6402954,0.10344144,0.6921808,0.3044598,0
0.773869347,0.6747165,0.3099114,0.2143514,0.2933712,0.1226193,0.1868428,0.0205488,0.3368944,0.018535548,0.54467,0.3012114,0.7675566,0.6954416,0.07301428,0
0.783919598,0.3702055,0.6978222,0.7419594,0.2502987,0.8479985,0.1099474,0.8527236,0.18319622,0.941398,0.7079108,0.7840776,0.01443458,0.5581528,0.6188728,581
0.32160804,0.4369154,0.5985507,0.6338378,0.8585931,0.2340946,0.6304198,0.3017828,0.2137072,0.18625476,0.8428616,0.5475708,0.3881822,0.04831848,0.7019986,0
0.095477387,0.1652495,0.5665584,0.4924246,0.002134678,0.911858,0.7728433,0.183441,0.5181596,0.8161874,0.08354568,0.7858534,0.3117916,0.6170896,0.6461896,213
0.266331658,0.613204,0.4513805,0.06096,0.1903269,0.08967669,0.5478395,0.9749026,0.653317,0.3387618,0.00190523,0.6122896,0.2787522,0.8236794,0.0249411,0
0.708542714,0.8784946,0.5429587,0.6547688,0.5327972,0.5138511,0.01469122,0.5337808,0.3327604,0.8067904,0.0427856,0.4565618,0.6947976,0.7035644,0.3329392,0
0.130653266,0.8358053,0.8347683,0.6844758,0.4674315,0.2956132,0.8624571,0.1997375,0.07894746,0.3888504,0.7365888,0.9404612,0.3040288,0.7103338,0.2103832,477
0.27638191,0.08992231,0.1149735,0.4155832,0.3705092,0.5287166,0.8105078,0.115118,0.7506916,0.6858752,0.3172722,0.6235922,0.2013336,0.19569258,0.019891536,0
0.311557789,0.4684873,0.5645189,0.018341608,0.6917164,0.368801,0.2650699,0.2637056,0.8769458,0.7456702,0.8164566,0.1899542,0.5151722,0.419574,0.4757434,0
0.40201005,0.1351812,0.5736686,0.6900132,0.597261,0.8327104,0.2862595,0.9750312,0.9254034,0.2452168,0.9099978,0.765337,0.5377754,0.6326584,0.2157924,0
0.231155779,0.4797033,0.2301732,0.472445,0.1877804,0.151903,0.9342193,0.14762056,0.4737996,0.9468844,0.18277458,0.295109,0.4173132,0.2231348,0.8648372,0
0.713567839,0.5139118,0.1899138,0.7694054,0.569719,0.5562811,0.5070589,0.19040018,0.8550754,0.0321949,0.942671,0.544403,0.5438864,0.2250966,0.5001808,0
0.814070352,0.1938353,0.8067395,0.8677446,0.9078568,0.3899294,0.2993254,0.8382954,0.0430665,0.690847,0.853779,0.1940484,0.3194378,0.3749124,0.7578836,725
0.904522613,0.5164518,0.3980863,0.378185,0.3208852,0.2380619,0.9998321,0.6165982,0.9525102,0.4748182,0.6492144,0.09121576,0.2964968,0.6648622,0.7496808,0
0.336683417,0.3298835,0.5062782,0.4397314,0.8178662,0.5675622,0.6200482,0.5493418,0.6677148,0.3905332,0.6153282,0.2480542,0.9689434,0.9695764,0.7439732,0
0.552763819,0.6983767,0.6195766,0.9365206,0.1984384,0.5412526,0.3185893,0.5267134,0.2662026,0.2721116,0.7037394,0.18210852,0.7851616,0.7499144,0.5995534,0
0.793969849,0.7594594,0.1997659,0.575804,0.4760381,0.06417549,0.05338874,0.4270524,0.7350418,0.04149276,0.3037388,0.8182206,0.459502,0.6735224,0.19801836,0
0.914572864,0.7289155,0.5885755,0.12898434,0.2587063,0.8019804,0.992189,0.13313912,0.7664166,0.2050424,0.2474222,0.8499844,0.19506802,0.7963956,0.15755988,10
0.929648241,0.562067,0.1236828,0.9433208,0.3534047,0.4199703,0.1195186,0.8808178,0.3523362,0.292868,0.07111928,0.257206,0.790708,0.6244882,0.6612238,0
0.738693467,0.3857753,0.7645097,0.08114172,0.4276919,0.6812457,0.5294598,0.927981,0.12103152,0.3719256,0.5596786,0.440154,0.931185,0.6051682,0.16729962,66
0.422110553,0.781822,0.681024,0.2484262,0.2306858,0.8833512,0.6079516,0.2404328,0.6588878,0.5374218,0.17902066,0.02857184,0.9533056,0.9736084,0.3494548,0
0.120603015,0.186157,0.9755701,0.0449688,0.5360634,0.4805803,0.6644515,0.3991776,0.870214,0.8915836,0.459181,0.1283751,0.8704046,0.2531428,0.9661182,0
0.427135678,0.337949,0.1791576,0.7365462,0.5817761,0.797913,0.1035801,0.629482,0.4882514,0.7143772,0.9015068,0.6540952,0.9294772,0.9398736,0.6228188,0
0.582914573,0.689083,0.05053218,0.14792556,0.4411527,0.5876954,0.02759176,0.5949336,0.1618405,0.9801902,0.7848122,0.3847938,0.553429,0.9585426,0.4529082,0
0.819095477,0.8475646,0.2950572,0.891725,0.937222,0.02013995,0.04120336,0.8439592,0.3067148,0.4427276,0.3369554,0.4318612,0.348128,0.5376376,0.2594006,0
0.412060302,0.7070951,0.435102,0.04878248,0.1819273,0.7372664,0.7983723,0.8312736,0.3100092,0.19422554,0.330327,0.1406451,0.1057319,0.4068066,0.6091644,25
0.487437186,0.8190868,0.2096309,0.9126232,0.8948796,0.5793368,0.4584373,0.4023664,0.05665718,0.08901968,0.6085586,0.9169174,0.11176702,0.601969,0.4372424,565
0.979899497,0.2195492,0.515081,0.5135854,0.9426864,0.163272,0.9549426,0.8000044,0.16645466,0.5400678,0.757951,0.9831916,0.9244328,0.2684916,0.9097054,0
0.43718593,0.006930789,0.8440217,0.4602896,0.01241991,0.7236402,0.6105125,0.2937374,0.6071864,0.3030404,0.6541948,0.8844518,0.7638956,0.6587452,0.2440274,187
0.829145729,0.4108768,0.2794323,0.3440148,0.7693765,0.09566349,0.007860635,0.4526162,0.2828436,0.1983217,0.3130112,0.00510292,0.19141552,0.1544027,0.366205,0
0.316582915,0.585701,0.6633403,0.2048318,0.8718479,0.8433566,0.06417059,0.4737178,0.4820316,0.3595774,0.402162,0.3523084,0.6455084,0.15814322,0.3860098,0
0.512562814,0.6591848,0.4166262,0.6791096,0.118013,0.9168705,0.3543941,0.8862696,0.2037538,0.5838512,0.2885166,0.2420598,0.8840034,0.08505902,0.843672,385
0.763819095,0.4214396,0.9877,0.2155342,0.005197512,0.3232155,0.3843846,0.4073846,0.3937058,0.2823554,0.7316416,0.2818758,0.4118998,0.6482838,0.12304682,0
0.457286432,0.7944554,0.8879179,0.03174196,0.4307849,0.02679759,0.3453989,0.5094634,0.18790328,0.2320036,0.7998432,0.7328242,0.9135188,0.7938558,0.9220692,0
0.59798995,0.8586457,0.8835013,0.4400434,0.5437795,0.6225352,0.6710518,0.4667724,0.2294774,0.13410102,0.2902008,0.3582042,0.2128418,0.0935442,0.8108562,872
0.432160804,0.7229871,0.9716503,0.6051364,0.7850491,0.1297606,0.9232688,0.5207022,0.4294176,0.7197656,0.6348708,0.14735506,0.5069442,0.8476292,0.469819,0
0.090452261,0.5074959,0.2607002,0.4650862,0.9875176,0.9073174,0.3417409,0.9357736,0.2090668,0.5276094,0.3539594,0.311094,0.860404,0.4100844,0.01421233,0
0.477386935,0.4490404,0.5520677,0.5377106,0.2237881,0.3539932,0.311725,0.3928986,0.5413878,0.5939218,0.2294224,0.873676,0.8072106,0.3537164,0.07905482,0
0.623115578,0.1454528,0.4260638,0.5831394,0.2838658,0.04327085,0.2149035,0.2571826,0.6995674,0.07273206,0.8829306,0.855996,0.4323488,0.4352926,0.5234968,0
0.391959799,0.3038957,0.9022183,0.699554,0.8293669,0.7474717,0.6840543,0.9815628,0.17889736,0.4063704,0.9479254,0.5768926,0.3521688,0.629544,0.5759168,642
0.804020101,0.4873719,0.07695809,0.02595998,0.421423,0.2587471,0.1805491,0.9008172,0.05223392,0.9516,0.9663806,0.04748878,0.7509882,0.02562398,0.943676,0
0.532663317,0.3599826,0.9454479,0.4953776,0.2701969,0.8775648,0.1624688,0.6206588,0.8230598,0.2981504,0.4672554,0.7711196,0.2720624,0.4429782,0.5290116,369
0.728643216,0.9996767,0.2468517,0.3648934,0.6998734,0.7650836,0.7782224,0.698392,0.4114062,0.17299182,0.04896338,0.811451,0.3271206,0.6887712,0.9517312,0
0.010050251,0.2347614,0.9998246,0.814462,0.8134028,0.4757373,0.03469285,0.2295826,0.09803906,0.16664182,0.719902,0.8752202,0.6042326,0.3963846,0.960182,1250
0.613065327,0.8728378,0.6913374,0.7633502,0.3997322,0.5082156,0.4001656,0.08601496,0.3427576,0.5466478,0.7205178,0.7426264,0.3671724,0.17669484,0.05460672,0
0.904522613,0.9402141,0.4135123,0.5633278,0.5742057,0.07230403,0.2226445,0.4115716,0.459332,0.4009906,0.3734646,0.902803,0.14868022,0.16222364,0.6667812,0
0.050251256,0.8976028,0.2740568,0.9478544,0.5601531,0.8259034,0.857678,0.5143972,0.6746282,0.2370594,0.8145888,0.7514856,0.9004076,0.949972,0.1286341,0
0.236180905,0.7302916,0.9393739,0.13700064,0.6688385,0.3983405,0.1257536,0.0458943,0.8044312,0.02057956,0.9930276,0.3682474,0.0398478,0.2378946,0.9356492,0
0.547738693,0.4520105,0.5391078,0.6851298,0.8044176,0.4545682,0.419374,0.7044646,0.6622634,0.3676356,0.4844046,0.3253698,0.6504366,0.873613,0.06632324,0
0.261306533,0.07268135,0.6858658,0.17867588,0.9485324,0.1026436,0.4487924,0.3101994,0.4633392,0.427439,0.4952548,0.2006118,0.5229906,0.4665562,0.4168568,0
0.246231156,0.2368198,0.7355456,0.3110148,0.4952327,0.5388023,0.03788142,0.3722828,0.256779,0.6499008,0.1970967,0.5539266,0.5892948,0.8110992,0.4929294,234
0.894472362,0.6433801,0.7828718,0.9596826,0.5484623,0.8352549,0.1121652,0.990622,0.9625442,0.2046676,0.010487524,0.222711,0.3953668,0.4893752,0.14388616,0
0.804020101,0.2852434,0.05649197,0.3552702,0.7405822,0.5940987,0.4081778,0.7324822,0.9881016,0.9710862,0.14314832,0.5046094,0.5948832,0.9433524,0.5328916,0
0.648241206,0.02707374,0.0722389,0.777707,0.9287901,0.6436583,0.1583806,0.6771996,0.9963642,0.4148614,0.9178088,0.896346,0.4058006,0.3171502,0.8709476,0
0.668341709,0.03977866,0.9164706,0.2255242,0.3888268,0.5996138,0.2625716,0.001205017,0.5478238,0.769969,0.9978052,0.924383,0.04573784,0.05293236,0.9166184,316
