"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"2410",9460990.94781497,11969029.4541054,12487556.5197584,12714257.2920383,13272707.1961501,13477291.1062834,14049459.3210659,13826961.3809324,14608257.4193624,13908501.3686593,14194074.0466777,13890686.452468,14142422.1219885,14104430.7082618,14191524.7925925,14254430.8926124,14158073.5003973,14028076.8561168,14039294.0754179,13667609.2888391,13861130.1203579,13998986.4620966,14233827.1261247,13754032.2987396,14282445.7415284,14987368.5751189,14827618.4006267,15076581.5995236,14860121.6568957,15543812.2324975,15010220.1519245,14952545.9620658,14590575.7689412,14259548.1917193,15253016.3281046,14329344.1196109,14761600.6597154,14939633.0106839,14456561.1692126,14775061.8713612,15024644.5518938,15394193.7736806,14390777.4487041,15648856.3567541,14622190.3171045,15315106.2349252,14982531.990094,14932670.6841938,15367770.0796985,14584737.9921966
"2411",-8934371.51648148,-2533670.52916458,-2398128.19237923,-1874390.95322211,-1163809.31482133,-1537486.93916646,-2082004.96053204,-1988465.1968256,-2820399.40097131,-1773271.88995133,-1499253.02315715,-1682376.7515434,-1624535.48908469,-2002077.1304383,-1253748.04832457,-753346.450368839,-2546104.23196392,-1903524.82500305,-1316764.6379425,-1726926.87968864,-2428869.7967124,-1815051.36040089,-1849510.92684586,-1761975.40212421,-1417059.69519305,-1235385.63160195,-2579899.91196239,-2855213.45405256,-1526866.65768575,-2048012.37787485,-1056873.01289238,-2037659.8629533,-2340330.02322044,-2057128.30977048,-1561324.1219975,-1835154.05851623,-1235866.06785199,-794026.560582339,-1707001.52262995,-843108.582396226,-1103963.65807703,-1286607.43247393,-1303561.17205027,-1506670.86553167,-922081.117337719,-1670665.34013936,-1131184.49466407,-1361216.01371984,-1750652.07681722,-1955174.83530477
"2412",-3530257.44235807,-3615661.77014739,-4465318.41513017,-2478318.43983809,-5553636.77948317,-6558845.0738981,-7205105.47380448,-6327931.77703159,-5002579.24370594,-6887621.63518123,-5462274.9560404,-3611510.85276036,-7651585.87069418,-4646126.30385894,-6635139.79758191,-2772419.22417249,-4398770.38185278,-4723570.14301361,-5825239.17758521,-5908904.15946234,-6732046.61564823,-4975328.22122815,-5717957.56170906,-5321662.88566583,-5230502.53082661,-5661248.44861667,-4660577.99280821,-5355273.66720104,-1969530.59125053,-5173203.16774386,-2287598.15692566,-9531486.0603979,-7531739.19428544,-6316645.59697789,-4516716.79444079,-5940931.0010639,-5453020.93784771,-7784412.57191599,-5034307.6828729,-5283702.87934675,-4038883.66103594,-5751977.03514896,-3743616.90720571,-3497687.78524862,-3944161.2387406,-3856887.61592081,-6618867.04768005,-8345394.53323742,-4319622.56263671,-4506088.95828896
"2413",-363534.366187002,673071.608246409,1766136.01960426,2667926.00011493,3110005.90871738,2231784.63206792,2823528.96007652,3691452.45492786,3879448.72513039,4283852.23679547,3481567.48481243,4646754.51249472,3989397.40012009,4775660.38164502,3967579.79295135,4468076.06375223,4252255.42734596,5297226.7312605,4048669.55531767,3916087.53390999,4754517.41495276,3824660.89154417,4520115.01555891,4027758.25451529,5064004.54503304,4478424.74212711,4357208.5161225,3968327.58389881,4046349.36475343,3208740.37524093,3837165.70475276,3100272.61331893,4224239.07268171,4259777.86761087,4607756.2239357,3027047.59771946,3966948.05488656,3281966.06177176,4914598.04951578,5687051.5948487,5233313.48726256,4785279.34333847,4679295.59161837,4122313.44828726,4346377.2603367,5087761.16895024,4391133.91132043,5426009.94854593,3504175.00792826,4081394.47548717
"2414",10538207.9562675,14045817.8939253,14205021.7915461,15604534.1858435,16752945.3348481,20335235.8652139,19998813.7104652,18273689.8249726,22920422.9321749,22617914.8271838,21898318.1846508,23134072.2197145,21303395.6578792,18138636.9281732,23160897.1494574,21580295.898579,23839192.6415058,21072819.2495427,22415132.4976052,19997482.1952116,21940459.1523906,20457193.2538414,25746378.1069769,21905731.9891951,21509558.338191,18542691.2035928,17535408.2593376,18887441.1649037,16930269.0395245,18309102.7396649,21191576.7507759,18273771.9711527,19387761.442556,19772415.4945715,22132401.0410904,23080485.5657134,21860549.6628487,22888162.9449723,23931451.8240983,22441198.3840009,24342273.510899,24565165.5921674,24960308.3167783,21724577.8820098,23687802.6279902,23881325.8900449,22455182.8392189,21440850.2059907,25538647.2520409,23419563.6220383
"2415",-976264.114363031,-2783372.17815421,-1974637.74591644,-3203713.20699022,-2673300.20759592,-2700782.47183617,-2547584.55908319,-3891027.80284461,-2286043.01027345,-2523663.02242782,-2397700.04526974,-3960770.36568645,-3222678.82867886,-3679105.63364967,-1944705.13322423,-3409801.16209379,-2971627.49777013,-3466294.43794687,-1937503.97978158,-2824067.78314225,-3327673.22852874,-3368807.72575755,-2389102.67439406,-3168702.58984765,-3180426.82007449,-2997538.8742288,-2335784.71894168,-3920522.28477164,-2962848.407929,-2917189.69450009,-2638160.07701629,-3018119.12020894,-1876781.10391705,-2827915.4969025,-2399011.45505063,-3038325.41082684,-2935955.66062305,-3662746.87612589,-3372743.79690275,-2554828.65983101,-2306810.5686037,-2451943.35920318,-3003756.27332097,-3365800.51724575,-3591197.97488833,-2675900.02713382,-2574044.31324096,-3147915.05906474,-2712442.22982862,-2565454.34990572
"2416",-63915.513685007,-43530.9449294584,-88332.403819616,-42085.744873797,0,0,171695.738268881,4518033.73685407,5615405.78184145,5413770.00405246,5175708.69931017,4946218.2287325,4915607.79011868,4780205.60719629,5350668.26287625,4687617.46666663,5737953.69006566,4843569.12344783,5144422.32574226,5046151.52889929,4295339.02703986,4256603.83717143,5601232.78979098,5359851.39705282,5644976.06019347,4538822.54640394,5257143.02340137,4868592.75273449,5726280.06002423,5189082.87426063,5147485.05364548,5744464.89463226,5118110.04437626,4676185.01789735,4837349.4971878,5854675.61265335,4395604.10755158,4398716.36225786,5484988.49431968,4438425.05975438,4559996.42511119,4698060.36408892,5504038.60285394,4836242.32566978,5198914.80775928,4580704.18270898,4387966.24937035,5266596.74899593,5835014.03014892,5533096.55129997
"2417",6568529.75021365,15164268.0348288,28593637.9708681,34817056.5489096,46190960.2310924,49873825.1121824,54776553.1276353,56066069.9732238,56651400.8545902,55933624.0974945,52856251.6813957,55405147.1878555,54285867.07395,56422222.6728655,55772535.7924358,51871326.5980082,54497477.6742528,55240579.9389484,55546459.5878417,51658556.6259149,55603006.3770619,55178363.5151027,52758585.5956597,54270694.264449,54263736.0093626,54168647.8067803,55389222.0706034,52706918.3493018,54641684.2205915,52769789.677398,55206335.7334591,54548947.7101378,54633458.0978762,55255018.787387,53160027.3597666,57695913.2414249,55399382.3275277,54709225.7610032,53014616.0549228,54011706.4775299,52470275.6208965,56483557.9770638,52712640.322757,55955257.7601004,53192282.3529349,55265858.9552856,55241057.9389223,54703659.5782807,54783500.3328196,52870519.4061473
"2418",-5271113.07510175,-475513.708142466,0,-61352.3318693108,0,0,-332616.818359768,-1175210.80260625,0,0,0,0,70416.5786834593,-384416.331689154,-1802386.91354734,-1189181.88250728,-281119.20187116,-377548.02031551,-595050.57779149,-363520.480458995,-387900.86327042,-121342.564122594,0,0,0,0,0,-369817.94535766,-476155.717527355,-174092.098478787,-389580.250467135,17859.4663112937,-299143.950487172,-454757.514927595,-190598.351954144,0,-138520.995956732,-721710.866259436,-710757.573772939,-620207.319608438,-417916.769424941,22637.0785663093,-333797.555612354,-759956.463943244,-611913.077195748,-3327571.02144531,-73809.6763975764,-988250.724523539,-495881.876405839,-809017.858160091
"2419",-13745196.3484736,-1335431.76157311,-2109180.73771487,-3890246.88746223,-2432209.94158467,-4351062.50200415,-2007902.13185525,-3307509.34834507,-2292079.90017619,-2161611.87952364,-4112017.57528538,-2782797.75443088,-4739494.87225153,-3286974.34782108,-2740782.3286592,-2892456.90688256,-4132535.69023218,-6676609.73155258,-5925821.10247762,-3721782.86549681,-454277.408938721,-8110266.24373941,-3451823.08226439,-6048443.42976061,-3003949.654576,-3695284.32977882,-3165190.43223945,-4623452.26588521,-6209132.58354875,-4032793.66622721,-4606757.71674401,-3218089.05117377,-2290310.63895717,-5431108.02696983,-1470363.45776044,-3364575.48641753,-3907458.69273416,-5149785.70546227,-2430739.87167332,-3700600.8960471,-4217586.23203913,-2539196.36039576,-3743872.08921135,-2567809.22314638,-3016394.62780989,-1475490.60895272,-3900359.34960914,-6351804.00914269,-1284880.59317867,-928264.827474526
"2420",-1287908.44845768,-1121062.62854979,-607081.687346313,-444700.481159037,-1416357.89402436,-956620.131084697,-396922.210242629,-1155519.49870372,-741397.13374319,-589120.559852099,-620803.96931462,-648600.879746302,-599983.668537833,-724062.806925239,-852063.84231203,-576720.773970885,-494813.457494037,-723305.894794763,-229795.384628259,-739645.584606395,-1078274.92268168,-862015.848868711,-632749.371171745,3416.89964831361,-948331.975137197,-533515.120039556,-751749.707825384,-312899.587651845,-362270.193149696,-786138.225496663,-666286.244178725,-337178.876602703,-736679.189083481,-686348.264258661,-626721.939338566,-557755.909282829,-725558.48530011,-784621.293553507,-1000812.79398941,-789437.960634322,-589586.224599319,-566438.044560901,-646138.509781684,-554988.196993383,-852598.416589712,-203228.683932532,-884965.838873379,-816743.284535338,-344578.23504786,-855200.972372132
"2421",3902997.54838828,8231628.4549495,14393664.9397961,17012329.8266273,20538711.6404184,19137764.4713687,21043957.7989675,20841938.7691388,20400741.2044434,20322368.1715642,18715864.355847,21656126.6657171,21468468.9121396,19990496.3691049,22703150.9872469,20205728.6220663,19472632.4925139,20378879.6808036,19200480.4117048,21060948.1761746,20049039.1817689,19279974.8890288,19600203.6301023,19859496.419336,20996914.284477,20491144.1432131,19371296.3329771,19661007.830094,20009457.2895512,21220272.4715842,18870557.2255682,20650612.3785639,20255372.3186417,19422051.3792371,19443941.7845852,20002385.4025182,19538375.0011097,21890596.4356217,17745762.3781067,21083997.286057,18911544.0848401,20805806.5831676,19643953.5211977,21232776.1410127,19655876.1131818,22103041.428193,20382172.9595571,21164930.4834734,20193657.4124458,21026712.7401583
"2422",-145900.857989836,53754.3711345424,47587.453425298,16602.3286361193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16305.1153084322,13180.4631454558,0,0,0
"2423",-84480.8930440732,79076.8299541687,58536.0519950103,139887.091278258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2424",-861654.184973147,-398030.325254976,-989047.563201208,-2202153.85739458,-2509717.20172842,-1941837.22993386,-1239287.94384231,-1788581.91580016,-902652.074552853,-1010108.9662698,-926891.490305017,-921012.050923822,-346897.744508697,-754351.460177017,-1235405.7068141,-940953.314843958,-1738487.32613295,-1345108.73562634,-845464.297924225,-1414281.83508694,-1285579.62352368,-847545.85498334,-83715.1352995135,-993583.509583471,-164089.232668447,-600408.184542253,8701.68557264676,-2294901.31812957,-364956.338703286,-249137.17673322,-995520.751121636,-1357288.80556804,-906800.261521839,-1152229.75542565,-892443.9654069,-1313448.999451,-1087968.24006402,-1678814.09266661,-1282678.04550457,129923.316059187,-647748.326582393,-1275070.82551693,-1874520.02074173,-1930681.36300324,-1467942.4309763,-771500.582593721,-374831.919537455,-966211.228978066,-784601.039410085,-1369412.63193635
"2425",655047.511515233,580213.371904463,598981.528232317,371654.199609391,457264.951645517,592383.829657385,580262.346908691,482842.384313612,416464.111542791,615653.792796386,496555.776374418,631606.286413697,349615.20786573,534122.605292299,391065.967911454,519592.365054559,487729.865217816,584559.561965597,590889.17553369,599367.589632631,477096.965517499,524610.645599664,569759.873979426,412574.423937784,490471.491539293,457302.567982635,299186.031085605,451508.001619564,666787.460106178,446859.390915461,514805.519809944,388934.249021754,590771.638498329,418050.950245512,460410.309541154,400553.408163672,511503.876007947,528700.446072181,482673.773713783,482504.627444073,635623.663119563,485719.497244329,639011.982782087,629441.154714784,561722.604690779,553883.598153443,487049.830855067,532865.909214425,496218.772195008,401276.61722385
"2426",-203129.721111939,-174503.936355922,-94289.2246838591,-130355.899364763,-352244.639379163,-106410.324793705,-311414.24511895,-234052.279245095,-444800.270740466,-180025.330205772,-250114.579489683,-103087.688656854,-324376.356314623,-274085.419018115,-274399.759946362,-352291.73436285,-102443.678016305,-416951.947773136,-225454.335416409,-186962.062614908,-293587.559867141,-144406.505807736,-186769.972895467,-392045.88630485,-391393.652647356,-70454.5521605653,-368476.309950541,-244675.483156672,-197139.497166683,-323872.258653769,-421847.214686246,-202310.386645535,-136458.401138267,-523677.787104998,-192115.718281062,-336782.748582848,-266680.831949088,-186055.291888333,-397863.945947651,-310519.921979387,-255045.18303049,-133546.926315277,-152856.208335333,-124540.231027499,-234606.289412646,-337957.809594882,-567041.059230196,-184625.664539517,-295540.71901868,-177805.617080054
"2427",-1797290.26063932,441308.205073118,1590430.07077227,4325019.57540482,11783549.4350067,22994341.67503,28340300.494993,24311128.3577258,18471808.0396834,14346003.333796,13875512.1471008,13456205.5146149,14337494.5866126,14058015.6301415,15302716.5395715,14357200.1304196,13545988.8502973,14249687.8479793,13921843.1930026,13870474.5815911,14147159.3535573,13551995.2619857,13851906.1900471,14244106.2314241,15504041.7036556,14356086.2110572,14480673.2777877,13511296.2258355,14446897.7156618,14168385.3054542,13218901.7918729,13992384.286511,14061044.3946033,13304355.8379495,13137827.0770921,14923735.6542294,13243306.0093433,13948275.3645274,13615128.1482309,13565292.5964772,14021330.3122102,13740244.7530269,14827519.6145639,13195894.2036792,13585594.800149,12513192.7630354,14212933.1301517,14225991.6030119,14888367.1862751,12876282.8983948
"2428",77508.4304175436,867752.105755769,2002919.74426605,2861576.12150267,2406712.18040848,2707275.50073116,3269161.74818715,2212333.08300699,2687984.54891258,2033493.40634893,2793171.95816058,2177707.1779016,2829508.09855951,2630182.21309299,3019574.07764915,2741722.86440034,2960650.00824478,2609271.29643199,2808014.27600394,2415469.83065811,2943463.94312005,2256390.64094535,2143757.40195617,2695027.05877312,2651338.90921693,2938207.12522532,2792390.69573317,2239054.27969842,2790831.11406091,2286158.36951708,2891344.96526602,2374354.37967177,2994310.87063858,2168018.98233858,2658887.19638947,3070447.91070081,2350555.76941292,3050438.67370684,2941189.74952437,2904318.50440495,2966191.18237248,2587994.36451944,2984380.75454866,2940850.68385887,3107237.69611383,2796641.06655501,2023369.02457853,2488551.34119536,2636629.16795013,2828075.57312846
"2429",-1449867.00434938,-157417.365415524,0,-28843.9396748556,0,0,0,-105084.463715352,-28582.4072204436,0,0,-43279.6017044021,6314.13950121559,-23261.1473653864,0,0,0,0,0,0,0,0,-78493.3202227411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53862.4030446477,-2341.42128451726,-18089.8876924079,0,0,0,0,0,0,0,0,0,0
"2430",511694.754619301,2979347.14099078,2715499.59279938,2890110.73488127,3028846.85100789,3111149.08518519,2497058.75330497,3671077.05077661,3392229.55042458,2884374.21111272,3361642.68043133,1949903.8758266,3181851.3719409,3167177.84992145,2109498.13811011,3036307.6165545,2682499.07607627,2892585.24368852,2827436.91604615,3212221.8646759,2128332.73824155,1868806.72685661,3125478.86926244,3118447.33328579,3666285.94670245,3723771.17009994,2613655.20570811,3254428.42949137,2835426.44775312,3034488.24146463,3300875.3198948,2988738.37817485,2716387.87336105,2832136.02608642,3874862.24264386,3463391.3171027,2171179.93136194,3338503.5521827,3717623.4920297,3673448.02754311,3029913.79122578,3545200.87931622,3059436.73285434,2884841.91890956,4126737.47584738,2991351.21871625,3697474.26064999,3939042.23641429,3383686.68929864,2923003.12847659
"2431",0,3320738.47453702,16593014.6455155,34722963.788083,57434433.3026169,73587210.7528558,65131451.410002,63489094.1005623,63732062.3470902,66690046.5207772,63583841.9842987,63742715.6211454,63155143.6044736,65794804.7013445,64383439.31751,68488564.4005924,63711562.1593304,66432889.8512407,63655416.0886649,65738816.3035517,64512384.596799,63054630.6873499,63144897.2221068,60215442.5282539,67196248.6162446,63614288.1978492,67707029.7665499,64659687.3967607,61021780.8186511,64104860.3409135,65501112.8820629,63075289.2194862,65427210.9235209,61992756.7785143,66869638.8350808,66473095.5887591,64640203.1349238,65623022.9895017,69043716.4229767,61752524.321446,65029625.3098585,66800344.2093216,66336886.471223,63548710.7866206,64263321.9048488,63278041.85978,64449850.2189159,64273767.7519453,65256962.9727496,64950010.6046514
"2432",-992987.01197532,-162909.736034365,-721900.80535304,-534243.454381316,-471982.464381292,-563065.703760189,-352891.95199955,-183910.165221529,-416906.600953787,-655104.034339604,-347501.774096922,-502237.481121268,-395123.252443162,-520513.96978786,-280023.560710066,-248201.98086577,-742486.410398818,-212581.45978982,-283976.899859267,113735.354630983,-258601.849254735,-144070.160667512,-304167.39168994,-286826.639164834,-671761.58873545,-198612.597138237,-604039.052421491,-529069.663282683,-236439.594262343,-504993.346589933,-608184.833590554,-638784.513989744,-239279.348538485,43416.3015758398,-408291.890366304,-491111.255604114,-881901.088159577,-432933.730360882,-117803.569576848,-332703.087842189,-151690.472661171,-339185.855639169,-467297.305620793,-267787.637943189,-566814.882063887,-647289.291884768,-522055.891138013,-271889.540718595,-400554.859326923,-359672.949426449
"2433",3322288.77836363,8975238.52416758,15143617.3000254,15313519.6599019,15375168.593726,13535293.8677654,14990345.920317,16143929.3683057,14367307.7535804,15575544.2512012,15886179.8657125,15529145.1773931,15217788.9681608,15245544.2407137,15499777.6329742,14573852.9470341,13821414.9058881,15240991.4508849,14529538.2079957,15685811.3940221,15419181.9309375,15211039.0660892,14712122.4260775,14677968.2274332,14140715.8430278,15980741.6321392,15276812.5668261,15399565.0867194,14205835.8725111,15631148.8284926,14872470.2981692,15057637.3690119,14552956.8769555,15158616.0808812,14951902.5976259,14806202.2200496,14087494.8372205,14629007.3350543,15923061.3150931,15863902.3150403,15928666.3241474,15560466.7026138,15163551.4579071,15200712.4229366,15254744.2247985,14460838.0195566,15282631.3834339,14832531.277263,13584060.2917559,13991669.0685305
"2434",30185.234850379,51002.9869557321,147905.090308288,32653.6643312132,248296.554912569,96441.833717665,181590.961094557,73463.9615202639,93857.3147596459,-1289.67361697006,54292.7150441325,-52245.0473829088,13713.7418070679,35747.0495656066,140617.279536488,50837.896458221,-16803.2384598514,353813.376963109,274857.556356252,65705.5442869666,137503.350664985,162523.370979848,151825.731379315,142862.343737326,2329.70690350292,-100769.560669405,-22048.6634007407,93021.0290203089,79098.5745455488,249510.918989717,113505.602069147,150778.35139292,225535.401820786,264302.340354884,334821.217409361,134502.3163149,272060.387343917,42265.7036162309,96832.966683505,1693.75159010676,298352.402059171,76071.9929065179,337143.085727467,103869.34537674,251008.58258807,278718.799929194,137753.508684147,147302.4098016,132007.138516307,184020.183234643
"2435",41785139.6739621,94406770.0660052,97205911.0108678,93240074.1899655,98494620.4958787,98728578.2852629,95500434.2302595,98070786.4862969,98377628.5016445,94831865.4862361,97039950.8089368,97056498.2377865,96650069.5787526,98217893.2707852,96440420.662936,97042901.2826829,95967579.8477291,97262315.1279421,96749338.9057623,94714163.0996228,95654224.4474409,94968785.4123292,97853904.9030716,93419340.7819472,98731094.0038676,96682977.3730462,95193481.7727629,95564214.7836082,99758927.5255023,95411815.1436052,95340847.8749073,99443870.6475817,97495255.9531178,97524702.8425975,95373665.8294329,99477749.1270823,97431662.1844695,94912292.9509855,100680284.302272,97527415.4414465,96326129.6894166,99098655.9783446,99329395.5196249,96644398.3333338,94832196.00468,96180147.0988068,97900768.3022856,96990103.5284758,97870476.5290327,97340607.6232528
"2436",-227068.725162594,-125477.382972649,-188817.638052166,50423.2778882693,-121421.661418181,-229110.979138186,-267257.210017027,-134417.326527687,-142446.311020187,-270225.886417669,-63392.1589000814,-268075.895860628,-107410.606757918,-136101.932230539,-162722.339510763,-59897.4433038027,-311042.586214626,-116461.809196061,-165055.533022724,-105809.722884423,-196280.873665185,-140841.22510003,-167905.80198228,-234322.309020383,-393437.027309592,-121398.301541986,-160165.998144399,-203821.744259892,-134437.4608492,-118864.214165913,8332.0568742685,-128750.296959222,-142964.060642322,-30800.9844695772,-126875.96804931,-35791.1172555002,-95410.1925119587,-180373.685757923,-172763.448773275,-187595.445464249,-41708.4376676669,-38434.7140541373,-168222.383337344,-70892.755748913,-118603.510019644,-180763.581587939,-132109.437424037,-162433.938571609,-315018.159515587,-191068.193914986
"2437",7477329.79263421,20847155.8293319,39983506.1511643,44946327.5390912,57968523.8037572,63592699.3200661,76178080.467462,84476870.895436,89926044.9864545,99023952.1536209,100720144.918937,98750547.8970035,101664697.63699,94046718.308931,106059316.466132,94969051.0840237,105571231.926268,93176042.8980772,105355849.854623,101558899.725398,102789508.357962,99530560.4709805,94018195.216525,107072650.094724,92381614.3699381,94551223.3023021,99216696.2561281,105593030.732892,100478599.862085,97606156.1223409,99048184.9092492,96566061.8298478,94688299.9334129,95254461.8807541,99077542.1805327,91063065.5288061,100655260.302924,95120067.1045479,99795388.3069002,88999114.4735557,102376178.80124,91756812.3418391,97139318.2672023,84419224.1938234,97715327.6375874,95076380.2380275,102145615.688842,88455483.5930101,97167787.4967373,102926578.588375
"2438",-91677.7380790945,-6857.20735639775,0,-16973.4808728695,-3237.47904828658,0,36408.1728663986,67153.1301620744,94110.6578368097,107338.971167379,273291.764642891,224267.220736786,560738.150276364,592712.220002857,515113.680516679,662093.814688356,422447.505975083,693791.01009516,711660.854109752,714231.304261206,696170.651063558,734778.015140207,623894.512698798,599081.179937574,796617.519184849,621771.110301635,1196986.2629356,989251.316502289,1114843.259983,840187.18166113,1029939.40831183,896176.239432273,807812.353329787,715545.82948425,835961.837684389,676867.09260114,996714.603452625,1051931.16012742,967188.716329886,1189618.04979679,1035509.03792122,1151189.51250201,743546.214026464,852483.1928695,917489.889424145,940749.553596639,681766.946137982,562883.027234641,657757.273648133,841217.683271523
"2439",116898.593556545,161580.43429627,316382.229589196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440",17397519.9491042,45858096.8726565,50239420.0744769,51813407.451957,53370002.4501635,52974069.561933,53160549.7061562,53262836.3273501,52444225.9685183,52859935.129244,54938950.2889461,53342855.2890215,54093298.819598,54786275.5452626,54303759.8324657,54226813.1690685,53491928.4816735,53813935.3917121,54052923.0383166,54588030.277365,54482222.1624132,53429875.9320813,52552256.5083829,54639022.7857217,52884620.1214758,52983102.7595915,53712834.798572,53904173.089714,53863536.2665306,53029124.5976447,54180543.8872677,54119922.3664437,54210418.6694231,54222028.6351938,53143935.2152948,54505532.0325439,53891265.409117,53921426.8107077,54386691.7036742,53827015.9990821,54233445.6561208,53159602.2389876,52957391.2830929,54623336.1119607,54136079.2905019,55085091.4388396,51865799.6431056,54258787.2859144,55054718.5942678,53827671.281206
"2441",-3527139.0397584,-337251.939198273,-139417.289578794,-226421.416397365,-74348.9123309625,-500826.086002207,-280566.343530409,-693735.777725778,-515171.376242653,-128137.173032819,-240330.885717445,-222826.337083553,-217563.356954635,-255999.783383717,-258864.723628471,-345882.666394563,-133053.400240892,-257610.673520697,-214499.009502437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442",-352233.051526011,377567.78783818,204910.430582619,944214.440628683,424153.781248861,839944.021771206,560754.264116327,1263194.36199501,1437836.48960697,1344374.47056978,1619413.13392214,1553515.21432606,1192105.18940263,1664689.75995449,1216803.25950194,1083502.5854904,891204.096127359,810632.894726736,1034521.25457175,815662.754158049,1352795.09985181,875813.618302106,718519.727033466,806667.145352596,703118.081997435,1092055.96226781,1017825.27294977,911289.720966108,1439463.43227783,1494787.45313544,1639793.24841141,1502021.14329937,1369734.78645287,2015055.58249326,1342137.62033149,979686.231145854,1363467.92348961,1492497.81857307,1633792.88640296,1152078.56805533,1349364.12181535,936275.018210406,1176225.76068816,1019514.79853892,1172798.46199894,491919.833309716,1201150.1043752,654203.740221491,721899.028855544,861377.621957979
"2443",-97675.2647950602,-41072.7573018662,-62384.814480653,-6376.19317013312,-49014.7933906229,-100054.079668959,-63281.7535049386,-36812.6261414425,-72124.0830073553,-35294.4218544198,-166516.023095243,-53806.6438411045,-122163.133071803,-58742.234649813,-86902.2622858206,16555.9601496916,-46665.0352329037,-64283.3958065805,-133820.051322588,-37972.9602800105,-87536.8612327826,-129223.541376281,-99090.1200143444,-167956.561434742,-52741.7047916128,-16179.5206548047,-134337.16997323,-81911.0838276084,-127661.399384319,-88406.7527144738,-89832.2774815135,-107316.921039759,-157228.040844293,-103728.304055157,-117398.147046832,-112603.058909357,-64135.67619612,-152559.957117658,-95932.5778952673,-94979.5333673084,-187502.372634888,-142006.547195629,-40809.8516857575,-133795.548603288,-120486.093400506,-165218.551950472,-116502.147394059,-130991.418706652,1832.72861110426,-108734.197148624
"2444",-4683410.06903301,-706031.752851352,-605781.919984837,-586070.273194311,3485436.32719735,4586723.92330578,5584396.94906277,5877504.71417671,5579186.82843732,6615702.16858406,5808273.40733761,5542448.50020987,7828801.04377244,6220675.56029242,7592763.13890888,6561796.22281767,5945391.1860393,6101767.84913019,6205770.94220519,5947137.5893894,5386290.86927357,6991495.46663218,5832156.36043732,6140943.61736094,5486540.26039189,6252991.97538284,5836336.18466581,6824961.98303735,3912404.57273252,6516840.09053188,6080000.6771552,6460471.28986826,6500706.26854618,6985912.08828352,4513521.5103227,5839568.89197497,5556416.72246228,5072848.80883121,6828852.21032565,6309086.63655047,5623513.6222477,6274695.65243932,5890175.16985671,4664410.48566725,7875860.33195101,6929291.53256378,7569751.70085816,6012605.23242757,6575362.44650849,4781474.85426203
"2445",-1005772.1805028,1579450.91490033,2326145.83378979,3003704.8312521,2787208.65788386,3490472.45361392,2684230.68076338,2200460.30140432,1941231.94111718,2776429.15804439,2517192.76214296,1393616.61301692,2703332.92274367,3496240.30794185,3331613.09793687,3263868.14936352,3622588.97630923,3507343.96958305,2895710.08384925,2083777.30237722,2703514.95456682,2225515.52379278,3454660.32747457,4058348.17706627,3653729.17985642,3092989.02552075,2655267.31020308,1981555.95993737,2386058.85851454,2079520.31454284,2082940.31666778,1450434.24422424,3267007.87663309,2352148.69381516,1791492.99431524,2188620.13350359,3027611.36682726,2702471.97059169,77193.0036818116,1643632.09553688,782536.725073201,2339228.56918709,2750981.54094491,2217541.09996463,2459173.62397092,2772348.88963904,2288581.0203527,2730622.92948804,3060312.48064856,3325075.22051545
"2446",27088231.1618235,41830554.0998396,49813598.1378686,51692451.3849722,51872953.9442788,56419882.837533,49992725.9068776,55273339.2545006,54722580.3314483,53982351.6323247,54104283.1145666,53453608.7394423,54594705.3346097,48116281.6951068,52721516.234262,51752383.9902807,54299801.9461909,49754235.8919687,52238299.3836528,53861981.6311651,51981536.7402382,53776679.7149547,51566570.2899143,50521860.4200126,50454750.4264939,52048599.4413522,48990791.3253596,47671981.4748049,51777932.2127132,52132421.1435027,52630425.7100448,48386871.1679012,52095670.9845011,53835693.4776009,53167831.7316258,52968718.9362542,50422929.1219223,52959035.0338812,49748371.9960183,51236237.4890813,48181581.9731061,48869649.6787259,56368717.9007586,50433258.765308,52784256.3056041,54328169.6214129,51970453.040615,50802848.6913415,51589123.1881927,51408142.5985521
